Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
350.0,Larry Nance Jr.,33.0,CLE,PF,15.0,2.0,15.3,1.5,4.3,0.359,0.7,2.1,0.313,0.9,2.1,0.406,0.438,0.1,0.2,0.333,0.7,2.1,2.8,1.3,0.6,0.3,0.6,2.4,3.8
351.0,Jamison Battle,24.0,TOR,SF,13.0,0.0,6.3,1.3,1.9,0.68,0.8,1.3,0.647,0.5,0.6,0.75,0.9,0.2,0.2,1.0,0.1,0.9,1.0,0.2,0.2,0.1,0.4,0.6,3.7
352.0,Julian Strawther,23.0,DEN,SG,9.0,0.0,7.9,1.2,3.3,0.367,0.2,1.8,0.125,1.0,1.6,0.643,0.4,1.0,1.4,0.692,0.0,1.6,1.6,0.4,0.0,0.1,0.3,0.7,3.7
353.0,Chaz Lanier,24.0,DET,SG,12.0,0.0,10.8,1.2,3.3,0.35,1.0,3.0,0.333,0.2,0.3,0.5,0.5,0.3,0.3,1.0,0.5,0.7,1.2,0.8,0.3,0.0,0.1,0.3,3.6
354.0,Duop Reath,29.0,POR,C,14.0,0.0,7.7,1.3,2.3,0.563,1.0,1.9,0.519,0.3,0.4,0.8,0.781,0.0,0.0,,0.1,0.6,0.7,0.3,0.1,0.1,0.1,0.8,3.6
355.0,Charles Bassey,25.0,MEM,C,2.0,0.0,15.5,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,0.5,1.5,0.333,3.5,4.0,7.5,1.0,0.5,0.5,0.5,2.5,3.5
356.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,9.3,1.3,3.0,0.417,0.6,1.9,0.333,0.6,1.1,0.556,0.521,0.4,0.4,1.0,0.4,0.4,0.8,1.3,0.9,0.0,0.3,0.9,3.5
357.0,Terrence Shannon Jr.,25.0,MIN,SG,8.0,0.0,15.4,1.1,3.6,0.31,0.5,1.5,0.333,0.6,2.1,0.294,0.379,0.6,0.9,0.714,0.4,1.9,2.3,1.0,0.5,0.0,0.8,1.8,3.4
358.0,Jabari Walker,23.0,PHI,PF,17.0,5.0,12.8,1.4,3.1,0.453,0.2,0.9,0.25,1.2,2.2,0.541,0.491,0.4,0.4,0.857,1.3,1.8,3.1,0.6,0.1,0.2,0.5,1.6,3.4
359.0,Clint Capela,31.0,HOU,C,14.0,0.0,9.9,1.4,2.3,0.594,0.0,0.0,,1.4,2.3,0.594,0.594,0.6,0.7,0.8,2.1,2.1,4.2,0.3,0.4,0.5,0.4,0.9,3.3
360.0,Moussa Cisse,23.0,DAL,C,15.0,1.0,10.5,1.3,2.1,0.645,0.0,0.0,,1.3,2.1,0.645,0.645,0.6,1.7,0.36,1.5,2.1,3.6,0.2,0.3,1.2,0.9,1.9,3.3
361.0,Gary Payton II,33.0,GSW,SG,18.0,1.0,11.4,1.4,3.1,0.464,0.3,1.1,0.25,1.2,2.0,0.583,0.509,0.1,0.1,1.0,0.9,2.1,2.9,1.6,0.7,0.3,0.5,1.4,3.3
362.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,13.9,1.0,3.9,0.259,0.4,1.9,0.231,0.6,2.0,0.286,0.315,0.9,1.1,0.75,0.4,1.4,1.9,2.4,0.3,0.0,1.3,1.9,3.3
363.0,Gabe Vincent,29.0,LAL,PG,6.0,3.0,21.0,1.0,3.2,0.316,0.8,2.7,0.313,0.2,0.5,0.333,0.447,0.5,0.5,1.0,0.2,0.5,0.7,1.3,0.7,0.0,0.7,2.2,3.3
364.0,Ochai Agbaji,25.0,TOR,SG,12.0,1.0,13.8,1.3,3.2,0.395,0.1,1.3,0.067,1.2,1.9,0.609,0.408,0.6,0.8,0.7,0.3,1.6,1.8,0.7,0.4,0.1,0.3,1.7,3.2
365.0,Yang Hansen,20.0,POR,C,9.0,0.0,7.8,1.1,3.4,0.323,0.1,1.3,0.083,1.0,2.1,0.474,0.339,0.8,0.9,0.875,0.6,1.1,1.7,0.8,0.0,0.4,0.8,0.8,3.1
366.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,11.9,1.0,2.7,0.368,0.6,1.7,0.333,0.4,1.0,0.429,0.474,0.6,0.9,0.667,0.7,2.9,3.6,0.7,0.3,0.1,0.4,1.1,3.1
367.0,Mark Sears,23.0,MIL,PG,7.0,0.0,3.7,0.9,1.9,0.462,0.6,1.1,0.5,0.3,0.7,0.4,0.615,0.9,1.1,0.75,0.1,0.1,0.3,0.3,0.0,0.0,0.6,0.6,3.1
368.0,Jamaree Bouyea,26.0,PHO,PG,2.0,0.0,3.5,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,3.0
369.0,Kobe Brown,26.0,LAC,PF,11.0,0.0,9.8,1.1,2.4,0.462,0.5,1.4,0.333,0.6,1.0,0.636,0.558,0.4,0.4,1.0,0.5,1.1,1.6,1.0,0.0,0.0,0.5,0.4,3.0
370.0,Justin Champagnie,24.0,WAS,SF,15.0,3.0,10.7,0.9,2.5,0.378,0.1,0.9,0.143,0.8,1.5,0.522,0.405,1.0,1.2,0.833,1.4,1.7,3.1,0.7,0.6,0.1,0.2,1.2,3.0
371.0,Ousmane Dieng,22.0,OKC,C,14.0,0.0,11.0,1.1,3.1,0.372,0.4,1.5,0.286,0.7,1.6,0.455,0.442,0.3,0.3,1.0,0.3,1.4,1.7,0.8,0.1,0.4,0.4,0.9,3.0
372.0,Kyle Lowry,39.0,PHI,PG,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
373.0,Riley Minix,25.0,SAS,SF,3.0,0.0,2.7,1.3,2.0,0.667,0.3,1.0,0.333,1.0,1.0,1.0,0.75,0.0,0.0,,0.3,0.3,0.7,0.3,0.3,0.0,0.0,0.3,3.0
374.0,Monte Morris,30.0,IND,PG,6.0,0.0,10.8,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.3,0.7,0.5,0.2,1.0,1.2,1.5,0.2,0.2,0.3,0.5,3.0
375.0,Ryan Nembhard,22.0,DAL,PG,6.0,0.0,10.3,1.3,3.7,0.364,0.0,1.0,0.0,1.3,2.7,0.5,0.364,0.3,0.5,0.667,0.2,0.5,0.7,2.7,0.0,0.0,1.0,0.5,3.0
376.0,Baylor Scheierman,25.0,BOS,SG,13.0,0.0,10.3,1.1,1.8,0.583,0.8,1.5,0.526,0.3,0.4,0.8,0.792,0.1,0.1,1.0,0.4,1.6,2.0,0.5,0.2,0.2,0.2,0.9,3.0
377.0,Jonathan Isaac,28.0,ORL,PF,17.0,0.0,10.0,1.1,2.4,0.439,0.3,1.4,0.217,0.8,1.1,0.722,0.5,0.5,0.7,0.667,0.8,2.4,3.2,0.1,0.4,0.5,0.4,0.7,2.9
378.0,Bobi Klintman,22.0,DET,SF,6.0,0.0,8.8,1.2,3.5,0.333,0.5,1.8,0.273,0.7,1.7,0.4,0.405,0.0,0.5,0.0,0.8,1.8,2.7,0.7,0.3,0.0,0.8,1.5,2.8
379.0,Tyler Kolek,24.0,NYK,PG,12.0,0.0,8.3,1.1,2.6,0.419,0.3,1.3,0.25,0.8,1.3,0.6,0.484,0.3,0.5,0.5,0.2,0.6,0.8,1.6,0.3,0.0,0.5,1.0,2.8
380.0,Yanic Konan Niederhauser,22.0,LAC,C,9.0,0.0,4.7,1.1,1.6,0.714,0.0,0.0,,1.1,1.6,0.714,0.714,0.6,0.9,0.625,0.8,0.6,1.3,0.3,0.0,0.2,0.2,0.4,2.8
381.0,Jase Richardson,20.0,ORL,SG,11.0,0.0,6.2,1.0,2.1,0.478,0.5,1.0,0.455,0.5,1.1,0.5,0.587,0.4,0.5,0.8,0.1,0.5,0.6,0.9,0.1,0.0,0.4,0.4,2.8
382.0,JD Davison,23.0,HOU,PG,6.0,0.0,6.8,1.0,1.7,0.6,0.7,1.2,0.571,0.3,0.5,0.667,0.8,0.0,0.3,0.0,0.0,0.2,0.2,1.0,0.3,0.2,0.0,0.5,2.7
383.0,Johnny Furphy,21.0,IND,SG,3.0,0.0,12.3,1.0,2.0,0.5,0.7,1.0,0.667,0.3,1.0,0.333,0.667,0.0,0.0,,0.3,1.7,2.0,0.0,0.7,0.0,1.0,1.3,2.7
384.0,Ron Harper Jr.,25.0,BOS,SF,3.0,0.0,5.0,1.0,2.3,0.429,0.7,2.0,0.333,0.3,0.3,1.0,0.571,0.0,0.0,,0.3,0.7,1.0,1.0,0.0,0.3,0.0,0.7,2.7
385.0,Isaiah Livers,27.0,PHO,PF,12.0,0.0,12.4,0.8,2.3,0.37,0.6,1.9,0.304,0.3,0.3,0.75,0.5,0.4,0.5,0.833,0.5,1.6,2.1,0.4,0.5,0.4,0.3,1.2,2.7
386.0,Guerschon Yabusele,30.0,NYK,C,15.0,0.0,10.5,1.0,2.9,0.349,0.5,1.9,0.276,0.5,0.9,0.5,0.442,0.2,0.4,0.5,0.9,1.3,2.2,0.5,0.1,0.2,0.2,1.3,2.7
387.0,Hugo González,19.0,BOS,SF,13.0,1.0,11.6,1.1,2.5,0.438,0.4,0.8,0.5,0.7,1.7,0.409,0.516,0.1,0.2,0.333,0.6,1.2,1.8,0.7,0.8,0.2,0.5,1.8,2.6
388.0,Chris Paul,40.0,LAC,PG,13.0,0.0,14.4,1.0,3.2,0.31,0.5,2.0,0.269,0.5,1.2,0.375,0.393,0.1,0.2,0.5,0.5,1.4,1.8,3.6,0.8,0.0,1.1,1.4,2.6
389.0,Jalen Pickett,26.0,DEN,SG,7.0,1.0,7.6,1.0,2.1,0.467,0.4,1.0,0.429,0.6,1.1,0.5,0.567,0.1,0.1,1.0,0.3,0.7,1.0,1.0,0.0,0.0,0.6,0.6,2.6
390.0,Gui Santos,23.0,GSW,PF,14.0,1.0,7.4,0.9,2.3,0.406,0.5,1.6,0.304,0.4,0.6,0.667,0.516,0.3,0.4,0.667,0.8,0.8,1.6,0.3,0.3,0.1,0.6,1.2,2.6
391.0,Carter Bryant,20.0,SAS,PF,11.0,0.0,6.5,0.9,2.9,0.313,0.4,1.5,0.235,0.5,1.4,0.4,0.375,0.3,0.3,1.0,0.3,1.1,1.4,0.0,0.2,0.1,0.4,0.5,2.5
392.0,GG Jackson II,21.0,MEM,PF,8.0,0.0,6.8,0.9,3.5,0.25,0.0,1.5,0.0,0.9,2.0,0.438,0.25,0.8,1.1,0.667,0.4,1.4,1.8,0.3,0.5,0.1,0.3,0.5,2.5
393.0,Xavier Tillman Sr.,27.0,BOS,C,8.0,0.0,8.1,1.1,2.3,0.5,0.3,1.0,0.25,0.9,1.3,0.7,0.556,0.0,0.0,,0.9,1.3,2.1,0.6,0.4,0.1,0.1,0.9,2.5
394.0,Lindy Waters III,28.0,SAS,SG,6.0,0.0,7.7,0.8,2.0,0.417,0.8,2.0,0.417,0.0,0.0,,0.625,0.0,0.0,,0.0,1.2,1.2,0.5,0.0,0.0,0.0,0.7,2.5
395.0,Jahmir Young,25.0,MIA,PG,4.0,0.0,4.3,1.0,2.5,0.4,0.5,1.0,0.5,0.5,1.5,0.333,0.5,0.0,0.0,,0.0,0.3,0.3,0.8,0.0,0.0,0.3,0.8,2.5
396.0,Elijah Harkless,25.0,UTA,SG,7.0,0.0,9.4,0.6,1.6,0.364,0.3,1.0,0.286,0.3,0.6,0.5,0.455,1.0,1.3,0.778,0.3,0.6,0.9,0.7,0.6,0.0,0.4,1.4,2.4
397.0,Gary Harris,31.0,MIL,SG,11.0,0.0,11.4,0.9,1.7,0.526,0.5,1.0,0.455,0.5,0.7,0.625,0.658,0.1,0.1,1.0,0.2,0.6,0.8,1.1,0.9,0.2,0.3,1.0,2.4
398.0,Caleb Houstan,23.0,ATL,SF,7.0,0.0,5.4,0.7,1.6,0.455,0.6,1.1,0.5,0.1,0.4,0.333,0.636,0.4,0.4,1.0,0.4,0.1,0.6,0.3,0.1,0.1,0.4,0.7,2.4
399.0,John Konchar,29.0,MEM,SG,16.0,0.0,12.4,0.9,2.1,0.441,0.4,1.3,0.286,0.6,0.8,0.692,0.529,0.1,0.3,0.5,0.6,2.3,2.9,1.3,0.8,0.3,0.4,0.8,2.4
400.0,Kevon Looney,29.0,NOP,C,9.0,6.0,13.1,1.0,2.9,0.346,0.1,0.8,0.143,0.9,2.1,0.421,0.365,0.3,0.7,0.5,1.8,2.2,4.0,1.4,0.2,0.6,0.6,1.9,2.4
401.0,Zeke Nnaji,25.0,DEN,PF,8.0,1.0,7.8,0.8,1.6,0.462,0.4,1.1,0.333,0.4,0.5,0.75,0.577,0.5,0.6,0.8,0.1,1.4,1.5,0.3,0.3,0.3,0.5,1.4,2.4
402.0,Chris Boucher,33.0,BOS,PF,8.0,0.0,11.4,0.9,2.8,0.318,0.1,1.5,0.083,0.8,1.3,0.6,0.341,0.4,0.5,0.75,0.3,2.0,2.3,0.4,0.6,0.9,0.1,2.0,2.3
403.0,Javonte Cooke,26.0,POR,SG,3.0,0.0,8.0,1.0,3.3,0.3,0.3,1.3,0.25,0.7,2.0,0.333,0.35,0.0,0.0,,0.3,0.0,0.3,1.0,0.3,0.0,1.0,0.3,2.3
404.0,Julian Phillips,22.0,CHI,SF,16.0,0.0,8.3,0.9,2.2,0.429,0.3,1.1,0.278,0.6,1.1,0.588,0.5,0.1,0.1,1.0,0.7,0.6,1.3,0.3,0.4,0.3,0.1,0.9,2.3
405.0,Orlando Robinson,25.0,ORL,C,3.0,1.0,7.3,1.0,1.7,0.6,0.3,0.7,0.5,0.7,1.0,0.667,0.7,0.0,0.0,,0.7,0.3,1.0,0.7,0.3,0.0,0.0,1.0,2.3
406.0,Dalen Terry,23.0,CHI,SG,10.0,0.0,9.0,0.9,2.0,0.45,0.2,0.7,0.286,0.7,1.3,0.538,0.5,0.3,0.7,0.429,0.3,1.0,1.3,1.5,0.4,0.3,0.4,1.2,2.3
407.0,Luke Travers,24.0,CLE,SG,8.0,0.0,9.1,0.5,3.1,0.16,0.1,1.5,0.083,0.4,1.6,0.231,0.18,1.1,1.1,1.0,0.5,1.4,1.9,0.8,0.8,0.5,0.1,0.5,2.3
408.0,Cody Williams,21.0,UTA,SG,11.0,0.0,12.8,1.0,3.3,0.306,0.2,1.6,0.111,0.8,1.6,0.5,0.333,0.1,0.3,0.333,0.3,0.6,0.9,0.5,0.3,0.2,0.4,1.5,2.3
409.0,Adem Bona,22.0,PHI,C,12.0,3.0,14.8,0.8,1.7,0.45,0.0,0.1,0.0,0.8,1.6,0.474,0.45,0.7,1.3,0.5,1.3,2.2,3.4,0.3,0.4,1.7,0.6,1.5,2.2
410.0,Thomas Bryant,28.0,CLE,C,13.0,0.0,6.2,1.0,2.4,0.419,0.2,1.2,0.125,0.8,1.2,0.733,0.452,0.0,0.2,0.0,0.5,1.1,1.5,0.2,0.3,0.3,0.2,0.8,2.2
411.0,Anthony Gill,33.0,WAS,PF,6.0,0.0,3.0,0.7,0.8,0.8,0.2,0.2,1.0,0.5,0.7,0.75,0.9,0.7,0.7,1.0,0.3,0.5,0.8,0.0,0.0,0.0,0.3,0.3,2.2
412.0,Tyus Jones,29.0,ORL,PG,19.0,1.0,13.4,0.8,2.6,0.32,0.4,1.5,0.241,0.5,1.1,0.429,0.39,0.1,0.1,1.0,0.2,0.7,0.9,1.8,0.6,0.1,0.3,0.6,2.2
413.0,Jamir Watkins,24.0,WAS,SG,5.0,0.0,6.6,0.8,1.6,0.5,0.2,0.8,0.25,0.6,0.8,0.75,0.563,0.4,0.4,1.0,0.2,1.0,1.2,0.0,0.0,0.2,0.2,1.2,2.2
414.0,Devin Carter,23.0,SAC,PG,8.0,0.0,8.1,0.6,2.6,0.238,0.3,1.4,0.182,0.4,1.3,0.3,0.286,0.6,0.6,1.0,0.4,1.1,1.5,1.1,0.8,0.1,0.8,1.0,2.1
415.0,Joan Beringer,19.0,MIN,PF,9.0,0.0,4.1,0.9,1.2,0.727,0.0,0.0,,0.9,1.2,0.727,0.727,0.2,0.3,0.667,0.2,1.1,1.3,0.0,0.1,0.2,0.2,1.0,2.0
416.0,Johni Broome,23.0,PHI,PF,4.0,0.0,6.0,1.0,3.5,0.286,0.0,0.5,0.0,1.0,3.0,0.333,0.286,0.0,0.0,,1.3,1.0,2.3,0.8,0.5,0.0,0.5,0.3,2.0
417.0,Hunter Dickinson,25.0,NOP,C,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
418.0,Myron Gardner,24.0,MIA,SF,3.0,0.0,3.0,0.7,0.7,1.0,0.7,0.7,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.0,1.3,2.0
419.0,Jeff Green,39.0,HOU,PF,6.0,0.0,3.8,0.7,1.3,0.5,0.7,1.3,0.5,0.0,0.0,,0.75,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,0.2,0.0,0.3,2.0
420.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0
421.0,E.J. Liddell,25.0,BRK,PF,6.0,0.0,4.5,0.7,1.8,0.364,0.3,1.3,0.25,0.3,0.5,0.667,0.455,0.3,0.5,0.667,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.7,2.0
422.0,Wendell Moore Jr.,24.0,DET,SG,3.0,0.0,14.3,1.0,2.0,0.5,0.0,0.3,0.0,1.0,1.7,0.6,0.5,0.0,0.0,,0.3,1.0,1.3,1.0,0.7,0.3,0.3,0.3,2.0
423.0,Daeqwon Plowden,27.0,SAC,SG,1.0,0.0,14.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
424.0,Will Riley,19.0,WAS,SF,12.0,0.0,6.6,0.8,2.0,0.417,0.1,0.5,0.167,0.8,1.5,0.5,0.438,0.3,0.5,0.5,0.3,1.0,1.3,0.8,0.3,0.0,0.3,0.2,2.0
425.0,Adou Thiero,21.0,LAL,SF,3.0,0.0,3.0,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.7,0.7,1.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,2.0
426.0,Drew Timme,25.0,LAL,PF,1.0,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
427.0,PJ Hall,23.0,MEM,C,7.0,0.0,3.9,0.7,1.3,0.556,0.1,0.4,0.333,0.6,0.9,0.667,0.611,0.3,0.4,0.667,0.4,0.9,1.3,0.3,0.0,0.3,0.1,0.4,1.9
428.0,Bronny James,21.0,LAL,SG,11.0,1.0,10.2,0.7,2.5,0.286,0.3,1.1,0.25,0.5,1.5,0.313,0.339,0.2,0.2,1.0,0.4,0.5,0.8,1.7,0.7,0.1,0.7,1.1,1.9
429.0,Leonard Miller,22.0,MIN,SF,8.0,0.0,4.6,0.8,1.5,0.5,0.0,0.6,0.0,0.8,0.9,0.857,0.5,0.4,0.6,0.6,0.1,1.3,1.4,0.5,0.3,0.0,0.5,0.8,1.9
430.0,Dwight Powell,34.0,DAL,C,14.0,0.0,9.1,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.5,1.1,1.3,0.833,1.0,1.0,2.0,0.6,0.3,0.1,0.4,1.9,1.9
431.0,Rayan Rupert,21.0,POR,SG,11.0,0.0,7.9,0.7,1.9,0.381,0.3,1.0,0.273,0.5,0.9,0.5,0.452,0.2,0.4,0.5,0.2,1.8,2.0,0.4,0.5,0.0,0.5,1.0,1.9
432.0,Rasheer Fleming,21.0,PHO,PF,9.0,0.0,5.9,0.6,2.2,0.25,0.2,1.3,0.167,0.3,0.9,0.375,0.3,0.4,0.4,1.0,0.8,0.7,1.4,0.2,0.1,0.1,0.3,0.9,1.8
433.0,Maxi Kleber,34.0,LAL,PF,6.0,0.0,13.0,0.7,1.5,0.444,0.3,0.8,0.4,0.3,0.7,0.5,0.556,0.2,0.3,0.5,0.8,1.3,2.2,0.7,0.2,0.5,0.2,2.0,1.8
434.0,Cody Martin,30.0,IND,SF,4.0,0.0,13.8,0.5,2.5,0.2,0.0,1.3,0.0,0.5,1.3,0.4,0.2,0.8,1.5,0.5,0.3,3.3,3.5,0.5,1.0,0.5,1.0,1.3,1.8
435.0,Taelon Peter,23.0,IND,SG,11.0,0.0,8.3,0.5,2.2,0.25,0.5,2.0,0.227,0.1,0.2,0.5,0.354,0.3,0.3,1.0,0.4,1.0,1.4,1.3,0.2,0.2,0.7,0.5,1.8
436.0,Nolan Traoré,19.0,BRK,PG,4.0,0.0,8.8,0.5,2.3,0.222,0.5,1.5,0.333,0.0,0.8,0.0,0.333,0.3,0.5,0.5,0.0,0.3,0.3,1.3,0.5,0.0,0.5,1.3,1.8
437.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,11.0,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.3,0.7,0.5,0.7,1.0,1.7,0.0,0.7,1.0,0.7,3.3,1.7
438.0,Harrison Ingram,23.0,SAS,SF,3.0,0.0,3.7,0.7,1.0,0.667,0.3,0.3,1.0,0.3,0.7,0.5,0.833,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.7
439.0,Dario Šarić,31.0,SAC,C,3.0,0.0,9.3,0.3,1.7,0.2,0.3,0.7,0.5,0.0,1.0,0.0,0.3,0.7,0.7,1.0,0.3,1.3,1.7,0.7,0.0,0.0,0.3,0.0,1.7
440.0,Jamal Cain,26.0,ORL,SF,5.0,0.0,6.2,0.6,1.6,0.375,0.2,1.0,0.2,0.4,0.6,0.667,0.438,0.2,0.4,0.5,0.4,0.4,0.8,0.4,0.2,0.2,0.4,0.8,1.6
441.0,Amir Coffey,28.0,MIL,SG,15.0,0.0,8.9,0.6,1.4,0.429,0.2,0.6,0.333,0.4,0.8,0.5,0.5,0.2,0.2,1.0,0.3,0.7,0.9,0.5,0.0,0.1,0.1,0.4,1.6
442.0,Khaman Maluach,19.0,PHO,C,8.0,0.0,4.8,0.4,0.9,0.429,0.0,0.4,0.0,0.4,0.5,0.75,0.429,0.9,1.0,0.875,0.1,0.6,0.8,0.1,0.0,0.5,0.6,1.0,1.6
443.0,Jericho Sims,27.0,MIL,C,13.0,1.0,9.5,0.7,0.9,0.75,0.0,0.0,,0.7,0.9,0.75,0.75,0.2,0.3,0.75,0.7,1.4,2.1,0.5,0.2,0.3,0.5,1.0,1.6
444.0,Jacob Toppin,25.0,ATL,SF,5.0,0.0,3.4,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,1.6
445.0,Chris Youngblood,23.0,OKC,SG,16.0,0.0,5.0,0.4,1.4,0.318,0.4,1.2,0.316,0.1,0.2,0.333,0.455,0.4,0.4,1.0,0.1,0.6,0.7,0.3,0.1,0.0,0.1,0.7,1.6
446.0,Nigel Hayes-Davis,31.0,PHO,SF,13.0,0.0,7.7,0.7,1.8,0.375,0.1,0.7,0.111,0.6,1.2,0.533,0.396,0.1,0.2,0.5,0.5,0.7,1.2,0.4,0.4,0.0,0.4,0.8,1.5
447.0,DaRon Holmes,23.0,DEN,PF,2.0,0.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5
448.0,Spencer Jones,24.0,DEN,SF,13.0,2.0,11.5,0.5,1.1,0.429,0.2,0.7,0.333,0.2,0.4,0.6,0.536,0.3,0.5,0.667,0.8,0.3,1.2,0.5,0.5,0.1,0.6,1.9,1.5
449.0,Caleb Martin,30.0,DAL,SF,16.0,0.0,9.6,0.5,1.6,0.308,0.1,0.6,0.111,0.4,1.1,0.412,0.327,0.4,0.5,0.875,0.6,0.9,1.4,0.9,0.4,0.1,0.4,1.9,1.5
450.0,Mason Plumlee,35.0,CHO,C,8.0,1.0,8.3,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.9,0.571,0.6,1.8,2.4,1.1,0.3,0.0,0.5,0.3,1.5
451.0,Brooks Barnhizer,23.0,OKC,SG,15.0,0.0,7.5,0.6,1.1,0.529,0.1,0.1,0.5,0.5,1.0,0.533,0.559,0.1,0.3,0.5,0.4,1.7,2.1,0.3,0.1,0.1,0.1,0.7,1.4
452.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,4.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.3,0.5,0.5,0.5,0.0,0.5,0.3,0.0,0.0,0.0,1.0,1.3
452.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,5.7,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,1.0
452.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
453.0,Johnny Juzang,24.0,MIN,SG,7.0,0.0,3.0,0.4,1.3,0.333,0.3,1.0,0.286,0.1,0.3,0.5,0.444,0.1,0.3,0.5,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.4,1.3
454.0,Drew Peterson,26.0,CHO,PF,4.0,0.0,13.3,0.5,3.5,0.143,0.0,2.8,0.0,0.5,0.8,0.667,0.143,0.3,0.5,0.5,0.5,1.3,1.8,0.5,0.8,0.3,0.0,0.8,1.3
455.0,Garrett Temple,39.0,TOR,SG,3.0,0.0,3.3,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.3,0.7,0.5,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.3,1.3
456.0,Thanasis Antetokounmpo,33.0,MIL,SF,6.0,0.0,2.5,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.5,0.5,1.0,0.2,0.2,0.3,0.0,0.3,0.5,0.0,0.5,1.2
457.0,Andre Jackson Jr.,24.0,MIL,SG,8.0,0.0,7.3,0.4,1.6,0.231,0.3,1.0,0.25,0.1,0.6,0.2,0.308,0.1,0.3,0.5,0.4,0.4,0.8,1.6,0.5,0.1,0.5,1.1,1.1
458.0,Tyson Etienne,26.0,BRK,PG,6.0,0.0,4.7,0.3,2.2,0.154,0.3,1.8,0.182,0.0,0.3,0.0,0.231,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
459.0,Miles Kelly,23.0,DAL,PG,2.0,0.0,5.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.0,1.0
460.0,Hunter Sallis,22.0,PHI,SG,5.0,0.0,3.4,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.0,0.2,0.8,0.4,1.0
