Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.
331.0,Terrence Shannon Jr.,25.0,MIN,SG,8.0,0.0,123.0,0.31,13.2,0.586,0.31,0.207,0.069,0.0,0.414,0.294,0.444,0.167,0.0,,0.333,0.2,0.25,0.034,1.0,0.417,0.2,0.0,0.0
332.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,0.375,16.1,0.604,0.125,0.146,0.208,0.125,0.396,0.379,0.5,0.571,0.2,0.333,0.368,0.727,1.0,0.0,0.0,0.211,0.25,0.0,0.0
333.0,Aaron Holiday,29.0,HOU,PG,10.0,0.0,119.0,0.511,19.3,0.356,0.089,0.178,0.089,0.0,0.644,0.563,0.75,0.75,0.0,,0.483,0.444,1.0,0.0,0.0,0.207,0.667,0.0,0.0
334.0,Bones Hyland,25.0,MIN,PG,13.0,0.0,118.0,0.488,16.6,0.39,0.317,0.049,0.024,0.0,0.61,0.75,0.769,0.5,1.0,,0.32,0.333,0.5,0.0,0.0,0.16,0.25,0.0,0.0
335.0,Kevon Looney,29.0,NOP,C,9.0,6.0,118.0,0.346,10.8,0.731,0.385,0.154,0.115,0.077,0.269,0.421,0.6,0.5,0.0,0.0,0.143,0.5,1.0,0.0,0.0,0.143,0.0,0.0,0.0
336.0,Pat Connaughton,33.0,CHO,SG,12.0,0.0,116.0,0.486,17.9,0.351,0.135,0.189,0.027,0.0,0.649,0.692,0.4,1.0,0.0,,0.375,0.667,1.0,0.027,1.0,0.417,0.5,0.0,0.0
337.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,0.611,2.0,1.0,0.778,0.222,0.0,0.0,0.0,0.611,0.643,0.5,,,,0.727,,0.444,8.0,,,0.0,0.0
338.0,Jevon Carter,30.0,CHI,PG,8.0,0.0,114.0,0.419,22.1,0.163,0.07,0.047,0.023,0.023,0.837,0.286,0.333,0.5,0.0,0.0,0.444,0.5,0.813,0.0,0.0,0.333,0.583,0.0,0.0
339.0,Keegan Murray,25.0,SAC,PF,3.0,2.0,114.0,0.478,16.5,0.587,0.087,0.217,0.217,0.065,0.413,0.556,1.0,0.6,0.3,0.667,0.368,0.6,1.0,0.022,1.0,0.211,0.0,0.0,0.0
340.0,Jared McCain,21.0,PHI,SG,8.0,0.0,113.0,0.333,16.8,0.542,0.104,0.208,0.146,0.083,0.458,0.308,0.4,0.2,0.571,0.0,0.364,0.375,1.0,0.0,0.0,0.136,0.333,0.0,0.0
341.0,Brooks Barnhizer,23.0,OKC,SG,15.0,0.0,112.0,0.529,6.2,0.882,0.471,0.353,0.0,0.059,0.118,0.533,0.625,0.5,,0.0,0.5,0.5,1.0,0.176,2.0,1.0,0.5,0.0,0.0
342.0,Bronny James,21.0,LAL,SG,11.0,1.0,112.0,0.286,16.2,0.571,0.107,0.179,0.214,0.071,0.429,0.313,0.667,0.0,0.5,0.0,0.25,0.8,1.0,0.036,1.0,0.333,0.0,0.0,0.0
343.0,T.J. McConnell,33.0,IND,PG,7.0,0.0,112.0,0.508,12.2,0.797,0.186,0.271,0.22,0.119,0.203,0.532,0.727,0.375,0.615,0.429,0.417,0.36,0.8,0.0,0.0,0.167,1.0,0.0,0.0
344.0,Olivier-Maxence Prosper,23.0,MEM,PF,11.0,0.0,111.0,0.452,10.0,0.71,0.419,0.258,0.032,0.0,0.29,0.591,0.615,0.625,0.0,,0.111,0.846,1.0,0.194,6.0,0.556,0.0,0.0,0.0
345.0,Branden Carlson,26.0,OKC,C,13.0,0.0,109.0,0.488,14.0,0.512,0.341,0.146,0.0,0.024,0.488,0.667,0.714,0.667,,0.0,0.3,0.857,1.0,0.244,9.0,0.15,0.0,0.0,0.0
346.0,Duop Reath,29.0,POR,C,14.0,0.0,108.0,0.563,21.7,0.156,0.063,0.094,0.0,0.0,0.844,0.8,1.0,0.667,,,0.519,0.75,1.0,0.031,1.0,0.333,0.778,0.0,0.0
347.0,Kobe Brown,26.0,LAC,PF,11.0,0.0,108.0,0.462,16.0,0.423,0.192,0.231,0.0,0.0,0.577,0.636,0.8,0.5,,,0.333,0.857,1.0,0.115,3.0,0.4,0.167,0.0,0.0
348.0,Zach Edey,23.0,MEM,C,5.0,5.0,107.0,0.607,4.6,0.929,0.571,0.286,0.071,0.0,0.071,0.615,0.688,0.5,0.5,,0.5,0.938,1.0,0.286,7.0,0.0,,0.0,0.0
349.0,KJ Simpson,23.0,CHO,PG,8.0,0.0,105.0,0.349,13.7,0.628,0.279,0.163,0.163,0.023,0.372,0.333,0.417,0.286,0.286,0.0,0.375,0.222,1.0,0.0,0.0,0.063,1.0,0.0,0.0
350.0,Gui Santos,23.0,GSW,PF,14.0,1.0,104.0,0.406,19.4,0.281,0.188,0.063,0.031,0.0,0.719,0.667,0.667,1.0,0.0,,0.304,1.0,1.0,0.031,1.0,0.174,0.5,0.0,0.0
351.0,Quenton Jackson,27.0,IND,PG,5.0,3.0,101.0,0.541,12.2,0.676,0.351,0.189,0.081,0.054,0.324,0.56,0.769,0.429,0.333,0.0,0.5,0.357,1.0,0.054,2.0,0.083,0.0,0.0,0.0
352.0,Nigel Hayes-Davis,31.0,PHO,SF,13.0,0.0,100.0,0.375,15.1,0.625,0.083,0.25,0.292,0.0,0.375,0.533,0.5,0.667,0.429,,0.111,0.375,1.0,0.0,0.0,0.111,0.0,0.0,0.0
353.0,Tyler Kolek,24.0,NYK,PG,12.0,0.0,100.0,0.419,15.9,0.484,0.194,0.226,0.065,0.0,0.516,0.6,0.667,0.571,0.5,,0.25,0.444,0.5,0.0,0.0,0.063,0.0,0.0,0.0
354.0,Javon Small,23.0,MEM,PG,8.0,0.0,99.0,0.357,19.5,0.321,0.071,0.179,0.071,0.0,0.679,0.444,1.0,0.2,0.5,,0.316,0.75,0.667,0.0,0.0,0.0,,0.0,0.0
355.0,Blake Wesley,22.0,POR,SG,6.0,0.0,98.0,0.412,12.6,0.706,0.353,0.088,0.147,0.118,0.294,0.5,0.667,0.667,0.2,0.25,0.2,0.167,1.0,0.0,0.0,0.1,0.0,0.0,0.0
356.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,97.0,0.259,14.0,0.519,0.296,0.148,0.074,0.0,0.481,0.286,0.25,0.25,0.5,,0.231,0.0,1.0,0.074,1.0,0.308,0.0,0.0,0.0
357.0,Asa Newell,20.0,ATL,PF,12.0,0.0,96.0,0.471,14.0,0.471,0.324,0.147,0.0,0.0,0.529,0.5,0.636,0.2,,,0.444,0.5,1.0,0.147,3.0,0.778,0.429,0.0,0.0
358.0,LeBron James,41.0,LAL,SF,3.0,3.0,96.0,0.525,12.4,0.7,0.15,0.4,0.125,0.025,0.3,0.607,0.833,0.563,0.4,1.0,0.333,0.588,1.0,0.125,4.0,0.25,0.333,0.0,0.0
359.0,Noah Penda,21.0,ORL,SF,10.0,0.0,94.0,0.519,9.4,0.741,0.407,0.296,0.037,0.0,0.259,0.45,0.636,0.25,0.0,,0.714,0.556,1.0,0.074,2.0,0.286,1.0,0.0,0.0
360.0,Kyle Anderson,32.0,UTA,SF,5.0,0.0,93.0,0.552,5.5,1.0,0.276,0.586,0.138,0.0,0.0,0.552,0.625,0.529,0.5,,,0.438,,0.034,0.0,,,0.0,0.0
361.0,Taelon Peter,23.0,IND,SG,11.0,0.0,91.0,0.25,24.7,0.083,0.0,0.042,0.0,0.042,0.917,0.5,,1.0,,0.0,0.227,0.0,0.8,0.0,0.0,0.409,0.111,0.0,0.0
362.0,Chris Boucher,33.0,BOS,PF,8.0,0.0,91.0,0.318,15.7,0.455,0.273,0.136,0.0,0.045,0.545,0.6,0.833,0.333,,0.0,0.083,0.667,1.0,0.045,1.0,0.25,0.0,0.0,0.0
363.0,Keshad Johnson,24.0,MIA,SF,8.0,0.0,91.0,0.333,13.2,0.545,0.303,0.212,0.0,0.03,0.455,0.389,0.5,0.143,,1.0,0.267,0.429,0.75,0.182,4.0,0.4,0.333,0.0,0.0
364.0,Dalen Terry,23.0,CHI,SG,10.0,0.0,90.0,0.45,9.9,0.65,0.55,0.1,0.0,0.0,0.35,0.538,0.455,1.0,,,0.286,0.714,1.0,0.1,2.0,0.429,0.333,0.0,0.0
365.0,Nick Smith Jr.,21.0,LAL,SG,6.0,0.0,90.0,0.432,18.8,0.514,0.054,0.108,0.243,0.108,0.486,0.421,0.5,0.5,0.333,0.5,0.444,0.125,0.625,0.0,0.0,0.056,0.0,0.0,0.0
366.0,Rayan Rupert,21.0,POR,SG,11.0,0.0,87.0,0.381,15.0,0.476,0.286,0.143,0.048,0.0,0.524,0.5,0.667,0.0,1.0,,0.273,0.4,0.667,0.0,0.0,0.091,0.0,0.0,0.0
367.0,Kelly Olynyk,34.0,SAS,C,7.0,0.0,83.0,0.476,12.4,0.571,0.381,0.19,0.0,0.0,0.429,0.583,0.75,0.25,,,0.333,0.571,1.0,0.0,0.0,0.222,1.0,0.0,0.0
368.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,83.0,0.368,17.3,0.368,0.158,0.211,0.0,0.0,0.632,0.429,1.0,0.0,,,0.333,0.667,1.0,0.053,1.0,0.167,0.0,0.0,0.0
369.0,Jamison Battle,24.0,TOR,SF,13.0,0.0,82.0,0.68,18.8,0.32,0.2,0.08,0.0,0.04,0.68,0.75,1.0,0.5,,0.0,0.647,1.0,1.0,0.04,1.0,0.294,0.6,0.0,0.0
370.0,Obi Toppin,27.0,IND,PF,3.0,0.0,82.0,0.417,14.8,0.528,0.222,0.167,0.111,0.028,0.472,0.632,0.625,0.667,0.75,0.0,0.176,0.417,1.0,0.139,3.0,0.176,0.0,0.0,0.0
371.0,Thomas Bryant,28.0,CLE,C,13.0,0.0,81.0,0.419,15.4,0.484,0.29,0.129,0.065,0.0,0.516,0.733,0.778,1.0,0.0,,0.125,0.727,1.0,0.194,6.0,0.0,,0.0,0.0
372.0,Chris Youngblood,23.0,OKC,SG,16.0,0.0,80.0,0.318,23.2,0.136,0.0,0.136,0.0,0.0,0.864,0.333,,0.333,,,0.316,1.0,1.0,0.0,0.0,0.263,0.4,0.0,0.0
373.0,Bryce McGowens,23.0,NOP,SG,8.0,0.0,80.0,0.5,7.6,0.773,0.455,0.318,0.0,0.0,0.227,0.529,0.5,0.571,,,0.4,0.444,1.0,0.182,2.0,0.4,0.5,0.0,0.0
374.0,Will Riley,19.0,WAS,SF,12.0,0.0,79.0,0.417,13.0,0.75,0.167,0.417,0.083,0.083,0.25,0.5,0.75,0.5,0.5,0.0,0.167,0.667,1.0,0.042,1.0,0.0,,0.0,0.0
375.0,Maxi Kleber,34.0,LAL,PF,6.0,0.0,78.0,0.444,17.2,0.444,0.111,0.222,0.111,0.0,0.556,0.5,0.0,0.5,1.0,,0.4,1.0,1.0,0.111,1.0,0.0,,0.0,0.0
376.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,74.0,0.417,17.0,0.375,0.25,0.083,0.042,0.0,0.625,0.556,0.833,0.0,0.0,,0.333,0.2,1.0,0.0,0.0,0.4,0.167,0.0,0.0
377.0,Luke Travers,24.0,CLE,SG,8.0,0.0,73.0,0.16,13.8,0.52,0.28,0.2,0.0,0.04,0.48,0.231,0.143,0.4,,0.0,0.083,1.0,1.0,0.0,0.0,0.333,0.25,0.0,0.0
378.0,Carter Bryant,20.0,SAS,PF,11.0,0.0,72.0,0.313,15.6,0.469,0.313,0.063,0.094,0.0,0.531,0.4,0.6,0.0,0.0,,0.235,0.333,1.0,0.031,1.0,0.353,0.167,0.0,0.0
379.0,Ariel Hukporti,23.0,NYK,C,10.0,2.0,72.0,0.5,2.9,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.667,0.0,,,,0.75,,0.125,1.0,,,0.0,0.0
380.0,Julian Strawther,23.0,DEN,SG,9.0,0.0,71.0,0.367,17.0,0.467,0.167,0.1,0.2,0.0,0.533,0.643,1.0,0.667,0.333,,0.125,0.667,1.0,0.0,0.0,0.313,0.0,0.0,0.0
381.0,Yang Hansen,20.0,POR,C,9.0,0.0,70.0,0.323,13.2,0.613,0.258,0.29,0.065,0.0,0.387,0.474,0.875,0.222,0.0,,0.083,0.556,1.0,0.129,3.0,0.167,0.0,0.0,0.0
382.0,Jase Richardson,20.0,ORL,SG,11.0,0.0,68.0,0.478,15.1,0.522,0.174,0.261,0.087,0.0,0.478,0.5,0.5,0.5,0.5,,0.455,0.667,1.0,0.043,1.0,0.182,1.0,0.0,0.0
383.0,Mason Plumlee,35.0,CHO,C,8.0,1.0,66.0,1.0,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,0.75,3.0,,,0.0,0.0
384.0,Elijah Harkless,25.0,UTA,SG,7.0,0.0,66.0,0.364,19.0,0.364,0.182,0.0,0.091,0.091,0.636,0.5,0.5,,0.0,1.0,0.286,0.0,1.0,0.0,0.0,0.286,1.0,0.0,0.0
385.0,Paul George,35.0,PHI,PF,3.0,3.0,66.0,0.387,17.9,0.484,0.097,0.161,0.161,0.065,0.516,0.467,1.0,0.0,0.4,1.0,0.313,0.714,0.8,0.0,0.0,0.188,0.333,0.0,0.0
386.0,Devin Carter,23.0,SAC,PG,8.0,0.0,65.0,0.238,17.0,0.476,0.048,0.333,0.095,0.0,0.524,0.3,1.0,0.286,0.0,,0.182,0.0,1.0,0.048,1.0,0.0,,0.0,0.0
387.0,Xavier Tillman Sr.,27.0,BOS,C,8.0,0.0,65.0,0.5,13.7,0.556,0.167,0.333,0.056,0.0,0.444,0.7,0.667,0.667,1.0,,0.25,0.857,1.0,0.0,0.0,0.25,0.0,0.0,0.0
388.0,Monte Morris,30.0,IND,PG,6.0,0.0,65.0,0.35,13.8,0.6,0.25,0.2,0.1,0.05,0.4,0.417,0.6,0.25,0.5,0.0,0.25,0.6,1.0,0.0,0.0,0.375,0.0,0.0,0.0
389.0,Brandon Miller,23.0,CHO,SF,3.0,3.0,65.0,0.419,16.2,0.512,0.209,0.116,0.14,0.047,0.488,0.636,0.889,0.6,0.333,0.5,0.19,0.429,1.0,0.116,5.0,0.19,0.25,0.0,0.0
390.0,Zeke Nnaji,25.0,DEN,PF,8.0,1.0,62.0,0.462,17.2,0.308,0.231,0.077,0.0,0.0,0.692,0.75,0.667,1.0,,,0.333,0.667,1.0,0.0,0.0,0.556,0.4,0.0,0.0
391.0,Ryan Nembhard,22.0,DAL,PG,6.0,0.0,62.0,0.364,15.7,0.727,0.045,0.227,0.273,0.182,0.273,0.5,1.0,0.2,0.5,0.75,0.0,0.25,,0.0,0.0,0.0,,0.0,0.0
392.0,Andre Jackson Jr.,24.0,MIL,SG,8.0,0.0,58.0,0.231,21.4,0.385,0.0,0.077,0.231,0.077,0.615,0.2,,1.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0
393.0,Cody Martin,30.0,IND,SF,4.0,0.0,55.0,0.2,15.5,0.5,0.1,0.3,0.1,0.0,0.5,0.4,1.0,0.333,0.0,,0.0,0.5,,0.1,1.0,0.4,0.0,0.0,0.0
394.0,GG Jackson II,21.0,MEM,PF,8.0,0.0,54.0,0.25,13.3,0.571,0.321,0.143,0.107,0.0,0.429,0.438,0.333,0.75,0.333,,0.0,0.714,,0.036,1.0,0.333,0.0,0.0,0.0
395.0,Rasheer Fleming,21.0,PHO,PF,9.0,0.0,53.0,0.25,15.9,0.4,0.35,0.0,0.05,0.0,0.6,0.375,0.429,,0.0,,0.167,0.667,1.0,0.1,2.0,0.333,0.25,0.0,0.0
396.0,Jalen Pickett,26.0,DEN,SG,7.0,1.0,53.0,0.467,15.6,0.533,0.333,0.0,0.067,0.133,0.467,0.5,0.4,,1.0,0.5,0.429,0.5,1.0,0.067,1.0,0.143,0.0,0.0,0.0
397.0,Bobi Klintman,22.0,DET,SF,6.0,0.0,53.0,0.333,16.0,0.476,0.143,0.286,0.0,0.048,0.524,0.4,0.333,0.5,,0.0,0.273,0.75,1.0,0.048,1.0,0.364,0.0,0.0,0.0
398.0,Drew Peterson,26.0,CHO,PF,4.0,0.0,53.0,0.143,20.4,0.214,0.214,0.0,0.0,0.0,0.786,0.667,0.667,,,,0.0,0.5,,0.0,0.0,0.455,0.0,0.0,0.0
399.0,David Jones García,24.0,SAS,SF,6.0,0.0,49.0,0.526,5.4,0.895,0.632,0.263,0.0,0.0,0.105,0.529,0.417,0.8,,,0.5,0.0,0.0,0.053,1.0,0.0,,0.0,0.0
400.0,Matisse Thybulle,28.0,POR,SG,4.0,0.0,49.0,0.6,16.1,0.4,0.4,0.0,0.0,0.0,0.6,0.5,0.5,,,,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
401.0,Jordan Miller,26.0,LAC,SF,3.0,0.0,49.0,0.5,17.2,0.438,0.25,0.125,0.063,0.0,0.563,0.429,0.75,0.0,0.0,,0.556,0.333,1.0,0.0,0.0,0.111,0.0,0.0,0.0
402.0,Malaki Branham,22.0,WAS,SG,7.0,0.0,48.0,0.471,15.7,0.471,0.176,0.235,0.059,0.0,0.529,0.75,1.0,0.75,0.0,,0.222,0.667,1.0,0.118,1.0,0.222,0.0,0.0,0.0
403.0,Bismack Biyombo,33.0,SAS,C,6.0,0.0,46.0,0.5,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,1.0,,0.5,1.0,,,0.0,0.0
404.0,Lindy Waters III,28.0,SAS,SG,6.0,0.0,46.0,0.417,25.6,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.417,,1.0,0.0,0.0,0.333,0.5,0.0,0.0
405.0,Eric Gordon,37.0,PHI,SG,4.0,0.0,44.0,0.778,18.8,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,,,,0.667,0.667,1.0,0.0,0.0,0.167,1.0,0.0,0.0
406.0,Wendell Moore Jr.,24.0,DET,SG,3.0,0.0,43.0,0.5,6.5,0.833,0.167,0.667,0.0,0.0,0.167,0.6,1.0,0.5,,,0.0,0.333,,0.167,1.0,1.0,0.0,0.0,0.0
407.0,Yanic Konan Niederhauser,22.0,LAC,C,9.0,0.0,42.0,0.714,3.2,1.0,0.571,0.357,0.071,0.0,0.0,0.714,0.625,0.8,1.0,,,0.7,,0.286,4.0,,,0.0,0.0
408.0,Jae'Sean Tate,30.0,HOU,SF,8.0,0.0,41.0,0.364,11.4,0.727,0.182,0.455,0.091,0.0,0.273,0.5,0.5,0.6,0.0,,0.0,0.5,,0.0,0.0,0.0,,0.0,0.0
409.0,JD Davison,23.0,HOU,PG,6.0,0.0,41.0,0.6,20.1,0.3,0.0,0.3,0.0,0.0,0.7,0.667,,0.667,,,0.571,0.5,1.0,0.0,0.0,0.143,0.0,0.0,0.0
410.0,AJ Johnson,21.0,WAS,SG,8.0,0.0,38.0,0.182,7.6,0.818,0.273,0.545,0.0,0.0,0.182,0.222,0.333,0.167,,,0.0,1.0,,0.091,1.0,0.5,0.0,0.0,0.0
411.0,Khaman Maluach,19.0,PHO,C,8.0,0.0,38.0,0.429,11.7,0.571,0.571,0.0,0.0,0.0,0.429,0.75,0.75,,,,0.0,1.0,,0.286,2.0,0.333,0.0,0.0,0.0
412.0,Caleb Houstan,23.0,ATL,SF,7.0,0.0,38.0,0.455,19.2,0.273,0.091,0.182,0.0,0.0,0.727,0.333,1.0,0.0,,,0.5,1.0,1.0,0.0,0.0,0.25,0.5,0.0,0.0
413.0,Joan Beringer,19.0,MIN,PF,9.0,0.0,37.0,0.727,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.727,0.727,,,,,0.875,,0.727,8.0,,,0.0,0.0
414.0,Leonard Miller,22.0,MIN,SF,8.0,0.0,37.0,0.5,11.8,0.583,0.333,0.25,0.0,0.0,0.417,0.857,1.0,0.667,,,0.0,0.833,,0.0,0.0,0.8,0.0,0.0,0.0
415.0,Johnny Furphy,21.0,IND,SG,3.0,0.0,37.0,0.5,14.2,0.5,0.167,0.333,0.0,0.0,0.5,0.333,1.0,0.0,,,0.667,1.0,1.0,0.0,0.0,0.333,1.0,0.0,0.0
416.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,35.0,0.5,3.4,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.333,0.667,,,,0.667,,0.167,0.0,,,0.0,0.0
417.0,Nolan Traoré,19.0,BRK,PG,4.0,0.0,35.0,0.222,18.0,0.333,0.222,0.111,0.0,0.0,0.667,0.0,0.0,0.0,,,0.333,,1.0,0.0,0.0,0.5,0.0,0.0,0.0
418.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,0.389,17.3,0.444,0.222,0.167,0.056,0.0,0.556,0.625,0.75,0.333,1.0,,0.2,0.8,0.5,0.0,0.0,0.0,,0.0,0.0
419.0,Mohamed Diawara,20.0,NYK,SF,10.0,0.0,33.0,0.375,18.7,0.5,0.25,0.0,0.0,0.25,0.5,0.5,0.5,,,0.5,0.25,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
420.0,Jamir Watkins,24.0,WAS,SG,5.0,0.0,33.0,0.5,13.5,0.5,0.375,0.125,0.0,0.0,0.5,0.75,1.0,0.0,,,0.25,0.667,1.0,0.125,1.0,0.75,0.0,0.0,0.0
421.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,33.0,0.333,6.9,0.833,0.333,0.5,0.0,0.0,0.167,0.4,1.0,0.0,,,0.0,1.0,,0.5,2.0,1.0,0.0,0.0,0.0
422.0,Jamal Cain,26.0,ORL,SF,5.0,0.0,31.0,0.375,17.6,0.375,0.125,0.125,0.125,0.0,0.625,0.667,0.0,1.0,1.0,,0.2,0.5,1.0,0.0,0.0,0.6,0.0,0.0,0.0
423.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,0.375,4.4,1.0,0.375,0.5,0.125,0.0,0.0,0.375,0.667,0.25,0.0,,,0.667,,0.375,2.0,,,0.0,0.0
424.0,Jalen Green,23.0,PHO,SG,2.0,2.0,30.0,0.478,18.6,0.391,0.174,0.087,0.0,0.13,0.609,0.556,0.25,0.5,,1.0,0.429,0.0,1.0,0.043,0.0,0.143,1.0,0.0,0.0
425.0,Jahmyl Telfort,24.0,LAC,PF,7.0,0.0,29.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0
426.0,Tyler Herro,26.0,MIA,SG,1.0,1.0,29.0,0.667,13.2,0.889,0.0,0.333,0.389,0.167,0.111,0.75,,0.833,0.714,0.667,0.0,0.333,,0.0,0.0,0.0,,0.0,0.0
427.0,Tyson Etienne,26.0,BRK,PG,6.0,0.0,28.0,0.154,23.9,0.154,0.0,0.077,0.0,0.077,0.846,0.0,,0.0,,0.0,0.182,,1.0,0.0,0.0,0.182,0.0,0.0,0.0
428.0,Dario Šarić,31.0,SAC,C,3.0,0.0,28.0,0.2,13.0,0.6,0.4,0.0,0.0,0.2,0.4,0.0,0.0,,,0.0,0.5,,1.0,0.0,0.0,1.0,0.5,0.0,0.0
429.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,0.556,11.3,0.667,0.333,0.333,0.0,0.0,0.333,0.667,1.0,0.333,,,0.333,1.0,1.0,0.111,1.0,0.333,0.0,0.0,0.0
430.0,E.J. Liddell,25.0,BRK,PF,6.0,0.0,27.0,0.364,20.3,0.273,0.091,0.182,0.0,0.0,0.727,0.667,1.0,0.5,,,0.25,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.0
431.0,Jaden Ivey,23.0,DET,SG,2.0,0.0,27.0,0.563,12.7,0.625,0.375,0.125,0.125,0.0,0.375,0.6,0.5,0.5,1.0,,0.5,0.833,0.667,0.063,1.0,0.167,0.0,0.0,0.0
432.0,Mark Sears,23.0,MIL,PG,7.0,0.0,26.0,0.462,19.2,0.385,0.077,0.154,0.154,0.0,0.615,0.4,1.0,0.0,0.5,,0.5,0.0,0.75,0.0,0.0,0.0,,0.0,0.0
433.0,Hunter Tyson,25.0,DEN,PF,6.0,0.0,25.0,0.0,18.3,0.375,0.0,0.25,0.0,0.125,0.625,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.4,0.0,0.0,0.0
434.0,Johni Broome,23.0,PHI,PF,4.0,0.0,24.0,0.286,6.4,0.857,0.429,0.429,0.0,0.0,0.143,0.333,0.5,0.167,,,0.0,0.25,,0.0,0.0,0.5,0.0,0.0,0.0
435.0,Javonte Cooke,26.0,POR,SG,3.0,0.0,24.0,0.3,13.2,0.6,0.2,0.4,0.0,0.0,0.4,0.333,0.5,0.25,,,0.25,1.0,0.0,0.1,1.0,0.0,,0.0,0.0
436.0,Jeff Green,39.0,HOU,PF,6.0,0.0,23.0,0.5,25.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0.0,0.25,1.0,0.0,0.0
437.0,Joe Ingles,38.0,MIN,SF,6.0,0.0,23.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0
438.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,0.8,1.3,1.0,0.8,0.2,0.0,0.0,0.0,0.8,1.0,0.0,,,,0.5,,0.4,2.0,,,0.0,0.0
439.0,Orlando Robinson,25.0,ORL,C,3.0,1.0,22.0,0.6,13.0,0.6,0.4,0.2,0.0,0.0,0.4,0.667,1.0,0.0,,,0.5,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
440.0,Tolu Smith,25.0,DET,PF,2.0,0.0,22.0,0.75,2.8,1.0,0.625,0.375,0.0,0.0,0.0,0.75,0.8,0.667,,,,0.667,,0.25,2.0,,,0.0,0.0
441.0,Johnny Juzang,24.0,MIN,SG,7.0,0.0,21.0,0.333,22.5,0.222,0.0,0.0,0.111,0.111,0.778,0.5,,,0.0,1.0,0.286,0.0,1.0,0.0,0.0,0.429,0.333,0.0,0.0
442.0,Antonio Reeves,25.0,CHO,SG,2.0,0.0,21.0,0.5,21.0,0.167,0.0,0.167,0.0,0.0,0.833,0.0,,0.0,,,0.6,,1.0,0.0,0.0,0.6,0.667,0.0,0.0
443.0,James Wiseman,24.0,IND,C,1.0,1.0,20.0,0.667,3.2,1.0,0.667,0.333,0.0,0.0,0.0,0.667,1.0,0.0,,,,0.5,,0.333,1.0,,,0.0,0.0
444.0,Pacome Dadiet,20.0,NYK,SG,7.0,0.0,19.0,0.167,20.2,0.5,0.167,0.0,0.0,0.333,0.5,0.333,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0
445.0,Anthony Gill,33.0,WAS,PF,6.0,0.0,18.0,0.8,7.1,0.8,0.6,0.2,0.0,0.0,0.2,0.75,0.667,1.0,,,1.0,0.333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
446.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,18.0,0.5,13.8,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.5,,0.25,1.0,0.5,0.0,0.0,0.0
446.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,0.5,14.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
446.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,0.5,13.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,1.0,,0.5,1.0,1.0,0.0,0.0,0.0
447.0,Hunter Sallis,22.0,PHI,SG,5.0,0.0,17.0,0.667,7.3,1.0,0.333,0.333,0.333,0.0,0.0,0.667,1.0,1.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0
