Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
273.0,Gary Payton II,33.0,GSW,SG,18.0,1.0,205.0,13.7,0.519,0.357,0.036,8.5,20.3,14.3,19.6,2.8,2.7,13.7,13.5,0.2,0.3,0.5,0.123,-2.1,2.4,0.3,0.1
274.0,Ja'Kobe Walter,21.0,TOR,SG,15.0,1.0,204.0,10.0,0.597,0.698,0.132,6.3,5.9,6.1,6.1,3.7,0.5,16.4,13.9,0.1,0.3,0.4,0.085,-2.7,1.8,-0.9,0.1
275.0,Kobe Sanders,23.0,LAC,SG,10.0,3.0,200.0,7.1,0.564,0.582,0.291,3.0,5.7,4.4,8.5,1.5,1.0,18.4,16.8,-0.1,0.0,-0.1,-0.015,-4.4,-1.9,-6.2,-0.2
276.0,John Konchar,29.0,MEM,SG,16.0,0.0,199.0,11.5,0.531,0.618,0.118,5.2,19.5,12.2,13.5,3.1,2.4,16.4,8.9,0.1,0.3,0.4,0.094,-2.3,3.2,0.9,0.1
277.0,Bennedict Mathurin,23.0,IND,SF,6.0,6.0,198.0,18.3,0.633,0.398,0.705,4.4,17.5,10.5,10.5,0.7,0.5,12.2,27.0,0.4,0.1,0.5,0.115,2.3,-2.1,0.2,0.1
278.0,Dominick Barlow,22.0,PHI,PF,8.0,5.0,197.0,11.9,0.61,0.341,0.227,9.4,12.4,10.9,11.0,0.7,4.1,19.9,12.8,0.2,0.1,0.3,0.076,-1.5,-0.1,-1.6,0.0
279.0,Micah Peavy,24.0,NOP,SG,14.0,1.0,196.0,8.6,0.438,0.339,0.113,8.4,10.5,9.4,10.2,1.5,1.1,5.8,14.6,0.0,0.0,0.0,0.002,-4.0,-2.1,-6.1,-0.2
280.0,Tyrese Proctor,21.0,CLE,PG,16.0,0.0,191.0,7.8,0.463,0.638,0.213,1.1,10.5,5.7,15.0,1.2,0.0,7.4,20.4,-0.1,0.2,0.1,0.024,-5.1,-1.1,-6.1,-0.2
281.0,Nick Richards,28.0,PHO,C,18.0,2.0,190.0,12.2,0.562,0.0,0.5,16.1,24.4,20.2,3.6,0.5,4.5,22.4,18.6,-0.1,0.3,0.2,0.052,-5.0,-1.5,-6.5,-0.2
282.0,Chris Paul,40.0,LAC,PG,13.0,0.0,187.0,8.5,0.396,0.619,0.048,3.8,11.0,7.5,33.7,2.7,0.0,24.6,13.4,-0.1,0.1,0.0,-0.003,-4.0,-0.5,-4.5,-0.1
283.0,Caleb Love,24.0,POR,SG,10.0,0.0,185.0,9.0,0.428,0.619,0.082,4.4,16.2,10.0,18.7,1.0,0.0,8.2,23.3,-0.1,0.1,0.0,-0.011,-2.7,-3.0,-5.7,-0.2
284.0,Jaden Hardy,23.0,DAL,SG,16.0,0.0,178.0,9.1,0.553,0.641,0.256,2.3,9.7,6.1,6.3,1.1,0.9,13.9,23.6,-0.2,0.2,0.0,0.008,-3.0,-0.9,-3.9,-0.1
285.0,Adem Bona,22.0,PHI,C,12.0,3.0,177.0,9.6,0.481,0.05,0.8,9.2,16.4,12.7,2.1,1.4,10.1,20.6,8.0,0.0,0.3,0.2,0.057,-4.7,2.1,-2.6,0.0
286.0,Jeremy Sochan,22.0,SAS,PF,10.0,0.0,175.0,12.6,0.642,0.396,0.271,4.8,17.3,11.3,14.9,1.1,1.6,17.0,15.8,0.2,0.2,0.5,0.124,-2.0,0.7,-1.3,0.0
287.0,Jonathan Isaac,28.0,ORL,PF,17.0,0.0,170.0,12.2,0.529,0.561,0.293,9.3,26.3,17.9,1.6,1.7,4.1,11.5,12.9,0.0,0.3,0.3,0.098,-2.2,0.7,-1.5,0.0
288.0,Taurean Prince,31.0,MIL,SF,8.0,0.0,169.0,7.7,0.623,0.737,0.079,0.0,8.8,4.4,6.0,1.7,1.1,11.3,11.4,0.1,0.1,0.2,0.046,-3.3,-0.3,-3.5,-0.1
289.0,Paul Reed,26.0,DET,C,14.0,2.0,168.0,25.7,0.72,0.14,0.246,16.7,21.2,19.0,14.1,4.0,6.5,18.1,18.9,0.4,0.4,0.9,0.249,2.4,3.5,6.0,0.3
290.0,Ochai Agbaji,25.0,TOR,SG,12.0,1.0,166.0,5.3,0.448,0.395,0.263,2.1,12.6,7.5,5.8,1.4,0.6,6.6,11.6,-0.1,0.2,0.1,0.031,-6.0,-0.3,-6.3,-0.2
291.0,Rob Dillingham,21.0,MIN,PG,15.0,0.0,163.0,9.2,0.429,0.222,0.153,2.1,9.8,6.0,25.6,4.4,0.0,19.0,24.4,-0.4,0.3,-0.1,-0.035,-7.4,0.6,-6.8,-0.2
292.0,RayJ Dennis,24.0,IND,PG,12.0,0.0,162.0,7.0,0.433,0.529,0.129,4.8,7.6,6.1,23.7,0.9,2.2,15.9,22.1,-0.3,0.1,-0.2,-0.072,-3.5,-2.0,-5.5,-0.1
293.0,Nae'Qwan Tomlin,25.0,CLE,PF,10.0,1.0,161.0,15.5,0.582,0.37,0.296,9.8,9.0,9.4,4.5,2.4,3.9,4.7,16.4,0.3,0.2,0.5,0.152,-1.5,1.2,-0.3,0.1
294.0,Justin Champagnie,24.0,WAS,SF,15.0,3.0,160.0,13.9,0.501,0.378,0.486,13.8,16.7,15.3,8.8,2.6,1.1,6.3,12.5,0.2,0.1,0.3,0.094,-1.6,-0.9,-2.6,0.0
295.0,Guerschon Yabusele,30.0,NYK,C,15.0,0.0,158.0,7.3,0.449,0.674,0.14,8.5,14.7,11.4,5.5,0.6,2.0,6.2,12.7,0.0,0.1,0.2,0.048,-3.4,-1.3,-4.8,-0.1
296.0,Moussa Cisse,23.0,DAL,C,15.0,1.0,157.0,13.5,0.583,0.0,0.806,15.2,20.0,17.6,2.9,1.2,9.4,23.6,14.6,-0.1,0.3,0.3,0.088,-5.9,2.2,-3.7,-0.1
297.0,Taylor Hendricks,22.0,UTA,PF,11.0,3.0,157.0,9.9,0.455,0.455,0.227,11.6,17.1,14.3,5.2,1.5,1.9,11.0,14.1,0.0,0.1,0.0,0.014,-2.4,-2.0,-4.5,-0.1
298.0,Caleb Martin,30.0,DAL,SF,16.0,0.0,154.0,4.6,0.407,0.346,0.308,6.1,9.2,7.7,13.1,1.8,1.1,19.2,9.9,-0.1,0.2,0.1,0.034,-7.4,1.7,-5.7,-0.1
299.0,Ousmane Dieng,22.0,OKC,C,14.0,0.0,154.0,6.9,0.469,0.488,0.093,3.0,13.7,8.6,9.0,0.3,3.3,11.8,14.2,-0.1,0.3,0.2,0.061,-4.1,0.3,-3.8,-0.1
300.0,Jett Howard,22.0,ORL,SF,14.0,0.0,154.0,15.4,0.598,0.647,0.074,2.9,8.7,5.8,10.8,0.6,1.7,1.4,19.4,0.3,0.1,0.5,0.147,2.4,-0.8,1.6,0.1
301.0,Mitchell Robinson,27.0,NYK,C,9.0,9.0,154.0,18.5,0.601,0.0,0.346,29.6,22.6,26.3,6.6,1.3,6.7,18.9,9.9,0.4,0.2,0.6,0.193,0.5,-1.1,-0.7,0.1
302.0,Walker Kessler,24.0,UTA,C,5.0,5.0,154.0,20.7,0.786,0.216,0.541,16.0,22.5,19.1,14.5,2.1,5.8,25.9,16.3,0.3,0.2,0.5,0.151,1.3,1.9,3.2,0.2
303.0,Hugo González,19.0,BOS,SF,13.0,1.0,151.0,8.5,0.51,0.313,0.094,5.7,10.9,8.2,7.5,3.3,1.3,15.3,11.2,0.0,0.2,0.2,0.068,-4.6,2.1,-2.6,0.0
304.0,Spencer Jones,24.0,DEN,SF,13.0,2.0,149.0,4.1,0.571,0.643,0.429,8.8,2.8,5.6,4.5,2.3,0.6,32.5,7.0,0.0,0.1,0.1,0.045,-5.4,0.3,-5.1,-0.1
305.0,Isaiah Livers,27.0,PHO,PF,12.0,0.0,149.0,8.4,0.54,0.852,0.222,4.6,14.4,9.5,4.2,2.0,3.2,11.9,9.4,0.1,0.2,0.3,0.082,-2.9,1.1,-1.8,0.0
306.0,Anthony Davis,32.0,DAL,PF,5.0,5.0,149.0,23.4,0.587,0.147,0.413,11.9,23.1,17.6,13.8,2.5,3.3,11.0,27.9,0.2,0.3,0.5,0.16,2.7,1.7,4.4,0.2
307.0,Trayce Jackson-Davis,25.0,GSW,C,12.0,1.0,148.0,14.4,0.566,0.0,0.526,15.4,13.7,14.6,11.8,1.0,4.3,14.6,15.6,0.2,0.2,0.4,0.123,-2.6,-0.5,-3.1,0.0
308.0,Liam McNeeley,20.0,CHO,SF,11.0,0.0,146.0,7.1,0.504,0.667,0.385,3.9,15.6,9.8,10.8,0.7,0.6,13.3,15.0,0.0,0.0,0.1,0.02,-3.9,-1.8,-5.7,-0.1
309.0,Pat Spencer,29.0,GSW,PG,11.0,0.0,145.0,13.7,0.474,0.327,0.255,6.8,10.9,8.8,30.2,2.6,0.6,11.6,20.1,0.1,0.2,0.3,0.093,-1.7,1.0,-0.8,0.0
310.0,Robert Williams,28.0,POR,C,11.0,0.0,144.0,21.4,0.657,0.128,0.077,15.6,21.6,18.5,8.0,2.3,7.6,9.0,12.1,0.4,0.2,0.6,0.189,2.8,1.1,3.9,0.2
311.0,Cam Christie,20.0,LAC,SG,13.0,0.0,142.0,13.4,0.543,0.489,0.574,4.2,16.9,10.7,9.2,1.4,1.4,7.8,19.8,0.1,0.1,0.2,0.059,-0.8,-1.4,-2.2,0.0
312.0,Cody Williams,21.0,UTA,SG,11.0,0.0,141.0,0.6,0.335,0.5,0.083,2.3,5.5,3.9,5.6,1.0,1.4,9.7,11.9,-0.3,0.0,-0.3,-0.088,-8.1,-2.9,-11.0,-0.3
313.0,Joel Embiid,31.0,PHI,C,6.0,6.0,140.0,23.7,0.576,0.322,0.402,7.0,19.1,13.0,25.1,1.7,5.7,13.5,35.3,0.2,0.2,0.3,0.116,3.2,1.4,4.6,0.2
314.0,Dylan Harper,19.0,SAS,SG,6.0,0.0,140.0,16.6,0.584,0.219,0.281,4.2,14.7,9.7,25.3,1.4,0.0,13.3,25.3,0.2,0.2,0.4,0.127,-0.4,0.3,-0.1,0.1
315.0,Clint Capela,31.0,HOU,C,14.0,0.0,139.0,20.9,0.632,0.0,0.313,24.0,23.7,23.9,3.8,2.1,5.0,12.1,12.3,0.4,0.3,0.6,0.222,1.9,-0.2,1.7,0.1
316.0,Kevin Love,37.0,UTA,PF,10.0,0.0,139.0,12.6,0.578,0.789,0.316,7.7,27.3,17.3,19.6,0.3,2.8,18.8,15.5,0.1,0.1,0.2,0.072,-0.6,0.4,-0.2,0.1
317.0,Trae Young,27.0,ATL,PG,5.0,5.0,139.0,16.8,0.511,0.371,0.557,0.0,7.9,4.0,39.6,1.4,0.7,10.3,29.7,0.2,0.1,0.3,0.09,0.9,-1.4,-0.6,0.1
318.0,Karlo Matković,24.0,NOP,PF,12.0,0.0,137.0,17.8,0.728,0.243,0.216,6.0,22.1,13.4,11.4,0.7,4.7,11.0,13.8,0.3,0.1,0.4,0.126,1.3,-0.1,1.2,0.1
319.0,Maxime Raynaud,22.0,SAC,C,10.0,0.0,136.0,10.7,0.522,0.133,0.244,6.4,22.2,14.1,6.3,1.0,2.1,10.7,17.5,0.0,0.1,0.0,0.013,-3.8,-1.3,-5.2,-0.1
320.0,Amir Coffey,28.0,MIL,SG,15.0,0.0,134.0,6.4,0.538,0.429,0.143,3.4,8.5,5.9,7.2,0.0,0.7,4.3,7.6,0.1,0.0,0.1,0.044,-3.0,-2.1,-5.2,-0.1
321.0,Baylor Scheierman,25.0,BOS,SG,13.0,0.0,134.0,12.9,0.798,0.792,0.042,4.0,17.2,10.5,5.7,1.1,1.5,7.6,8.5,0.3,0.1,0.5,0.162,0.0,1.0,0.9,0.1
322.0,Julian Phillips,22.0,CHI,SF,16.0,0.0,132.0,10.6,0.516,0.514,0.057,9.0,6.8,7.8,3.9,2.5,3.1,5.3,11.9,0.1,0.1,0.2,0.067,-2.4,0.1,-2.4,0.0
323.0,Chaz Lanier,24.0,DET,SG,12.0,0.0,130.0,10.3,0.52,0.9,0.075,5.2,6.6,5.9,9.6,1.1,0.0,2.4,13.4,0.2,0.1,0.3,0.105,-0.3,-1.3,-1.6,0.0
324.0,Darius Garland,26.0,CLE,PG,5.0,5.0,129.0,12.3,0.512,0.466,0.293,3.3,6.9,5.1,32.6,1.1,0.0,16.6,25.1,0.0,0.1,0.1,0.05,-1.8,-3.1,-4.9,-0.1
325.0,Dwight Powell,34.0,DAL,C,14.0,0.0,128.0,9.9,0.678,0.0,1.5,11.4,11.1,11.2,9.4,1.5,1.3,20.1,8.1,0.2,0.2,0.4,0.152,-5.0,1.7,-3.3,0.0
326.0,Tristan Vukcevic,22.0,WAS,C,14.0,1.0,127.0,10.2,0.524,0.471,0.235,5.0,17.0,11.1,9.1,1.8,4.8,19.9,23.1,-0.2,0.1,-0.2,-0.068,-5.3,-1.3,-6.6,-0.1
327.0,Gabe Vincent,29.0,LAL,PG,6.0,3.0,126.0,3.2,0.492,0.842,0.158,1.0,2.7,1.9,7.6,1.5,0.0,16.4,8.3,0.0,0.1,0.0,0.016,-5.2,-0.1,-5.3,-0.1
328.0,Gary Harris,31.0,MIL,SG,11.0,0.0,125.0,11.1,0.669,0.579,0.053,1.8,6.4,4.1,11.8,3.8,1.5,13.4,7.8,0.2,0.1,0.3,0.111,-2.7,2.9,0.3,0.1
329.0,Coby White,25.0,CHI,SG,4.0,2.0,124.0,19.2,0.624,0.613,0.548,0.0,10.4,5.4,32.3,1.5,0.0,16.3,30.7,0.2,0.1,0.3,0.102,2.3,-2.2,0.1,0.1
330.0,Jericho Sims,27.0,MIL,C,13.0,1.0,123.0,9.2,0.763,0.0,0.333,8.3,16.7,12.5,7.0,0.8,3.1,30.4,7.0,0.1,0.1,0.2,0.084,-4.2,-0.4,-4.6,-0.1
331.0,Terrence Shannon Jr.,25.0,MIN,SG,8.0,0.0,123.0,3.9,0.421,0.414,0.241,2.7,12.9,8.0,8.0,1.6,0.0,15.8,13.0,-0.2,0.1,0.0,-0.007,-6.9,-0.3,-7.2,-0.2
332.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,5.1,0.476,0.396,0.167,2.0,2.8,2.4,12.4,1.2,0.0,14.9,22.0,-0.2,0.0,-0.2,-0.093,-6.6,-4.3,-10.9,-0.3
333.0,Aaron Holiday,29.0,HOU,PG,10.0,0.0,119.0,17.9,0.717,0.644,0.333,0.0,4.6,2.4,10.7,1.7,0.8,11.9,20.3,0.4,0.1,0.5,0.2,3.9,0.6,4.5,0.2
334.0,Bones Hyland,25.0,MIN,PG,13.0,0.0,118.0,13.1,0.596,0.61,0.098,1.9,11.7,6.9,21.3,2.4,0.0,15.8,18.1,0.1,0.2,0.3,0.106,-2.2,0.7,-1.5,0.0
335.0,Kevon Looney,29.0,NOP,C,9.0,6.0,118.0,9.6,0.384,0.269,0.231,14.0,20.5,17.0,14.7,0.8,4.6,14.9,11.8,0.0,0.0,0.0,0.011,-4.4,-0.9,-5.3,-0.1
336.0,Pat Connaughton,33.0,CHO,SG,12.0,0.0,116.0,15.5,0.623,0.649,0.243,3.9,18.7,11.3,8.8,2.1,0.8,6.8,15.8,0.2,0.1,0.3,0.116,1.0,0.6,1.7,0.1
337.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,14.9,0.67,0.0,0.556,12.7,20.2,16.5,16.2,1.6,7.8,30.9,11.8,0.1,0.3,0.4,0.147,-3.8,4.0,0.2,0.1
338.0,Jevon Carter,30.0,CHI,PG,8.0,0.0,114.0,14.3,0.635,0.837,0.14,1.9,8.7,5.4,10.8,2.4,0.0,8.1,18.0,0.2,0.1,0.2,0.101,0.5,-0.1,0.4,0.1
339.0,Keegan Murray,25.0,SAC,PF,3.0,2.0,114.0,15.2,0.581,0.413,0.109,2.9,19.3,10.8,5.3,1.2,1.6,2.0,18.4,0.1,0.1,0.2,0.07,1.1,-1.3,-0.2,0.0
