SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG,TEAM_MISSING_MIN
22025,1629014,22500216,2025-11-12,BOS vs. MEM,W,22,2,10,0.2,2,6,0.333,0,0,0.0,1,3,4,7,0,0,1,0,6,-1,1,Anfernee Simons,BOS,anfernee simons,17,10,13,11,0,20.3,0.3,0.5,0.0,0.0
22025,1628971,22500224,2025-11-12,DEN @ LAC,W,28,1,4,0.25,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,2,2,-4,1,Bruce Brown,DEN,bruce brown,6,6,2,4,0,6.8,0.25,0.14285714285714285,0.0,0.0
22025,1629731,22500217,2025-11-12,CLE @ MIA,W,26,3,7,0.429,2,4,0.5,0,0,0.0,0,3,3,2,1,0,1,0,8,-7,1,Dean Wade,CLE,dean wade,13,11,10,5,1,16.6,0.5714285714285714,0.3076923076923077,70.6,90.5
22025,1642353,22500224,2025-11-12,LAC vs. DEN,L,6,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,1,0,0,0,0,2,5,1,Cam Christie,LAC,cam christie,4,3,3,2,0,4.7,1.1363636363636365,0.14666666666666667,28.0,16.5
22025,1628415,22500221,2025-11-12,PHX @ DAL,W,31,6,14,0.429,3,8,0.375,3,3,1.0,0,2,2,4,1,0,0,2,18,-6,1,Dillon Brooks,PHX,dillon brooks,24,20,22,6,1,29.4,0.5874673629242819,0.4941935483870968,0.0,0.0
22025,1630532,22500215,2025-11-12,ORL @ NYK,W,37,10,22,0.455,2,7,0.286,6,8,0.75,1,8,9,4,2,1,0,2,28,21,1,Franz Wagner,ORL,franz wagner,41,37,32,13,3,53.8,0.54858934169279,0.6897297297297297,0.0,0.0
22025,1628970,22500213,2025-11-12,CHA vs. MIL,W,33,7,19,0.368,2,10,0.2,4,4,1.0,1,5,6,6,1,0,3,2,20,15,1,Miles Bridges,CHA,miles bridges,32,26,26,12,1,36.2,0.48169556840077066,0.7200000000000001,32.5,22.7
22025,1642263,22500218,2025-11-12,HOU vs. WAS,W,25,8,11,0.727,5,8,0.625,0,1,0.0,0,3,3,3,2,1,3,3,21,13,1,Reed Sheppard,HOU,reed sheppard,27,24,24,6,3,35.1,0.9178321678321679,0.5776,0.0,0.0
22025,1631108,22500221,2025-11-12,DAL vs. PHX,L,34,4,9,0.444,3,6,0.5,1,2,0.5,0,6,6,7,0,1,1,5,12,7,1,Max Christie,DAL,max christie,25,18,19,13,1,31.700000000000003,0.6072874493927125,0.32,0.0,0.0
22025,1629012,22500213,2025-11-12,CHA vs. MIL,W,32,5,14,0.357,1,5,0.2,5,6,0.833,0,5,5,8,2,0,3,1,16,29,1,Collin Sexton,CHA,collin sexton,29,21,24,13,2,37.0,0.4807692307692307,0.61375,32.5,22.7
22025,1628969,22500215,2025-11-12,NYK vs. ORL,L,28,3,9,0.333,0,3,0.0,0,0,0.0,0,2,2,2,2,0,0,2,6,-19,1,Mikal Bridges,NYK,mikal bridges,10,8,8,4,2,17.4,0.3333333333333333,0.32142857142857145,0.0,0.0
22025,1631321,22500219,2025-11-12,POR @ NOP,W,17,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,2,2,-9,1,Sidy Cissoko,POR,sidy cissoko,3,2,3,1,0,2.5,0.5,0.17647058823529413,0.0,0.0
22025,1630811,22500223,2025-11-12,ATL @ SAC,W,23,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,4,4,0,2,2,4,-5,1,Keaton Wallace,ATL,keaton wallace,10,6,8,6,4,22.4,0.5,0.2608695652173913,29.6,13.9
22025,1631103,22500218,2025-11-12,WAS @ HOU,L,3,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,0,2,-1,1,Malaki Branham,WAS,malaki branham,3,2,3,1,0,3.5,0.5319148936170213,0.6266666666666666,0.0,0.0
22025,1631101,22500219,2025-11-12,POR @ NOP,W,30,13,18,0.722,2,7,0.286,7,7,1.0,0,5,5,3,2,0,1,2,35,20,1,Shaedon Sharpe,POR,shaedon sharpe,43,40,38,8,2,50.5,0.8301707779886148,0.736,0.0,0.0
22025,1641775,22500216,2025-11-12,BOS vs. MEM,W,18,3,7,0.429,1,3,0.333,0,0,0.0,1,5,6,0,0,2,0,4,7,19,1,Jordan Walsh,BOS,jordan walsh,13,13,7,6,2,20.2,0.5,0.3888888888888889,0.0,0.0
22025,203903,22500215,2025-11-12,NYK vs. ORL,L,11,2,5,0.4,1,4,0.25,0,0,0.0,1,0,1,1,1,0,1,1,5,4,1,Jordan Clarkson,NYK,jordan clarkson,7,6,6,2,1,9.7,0.5,0.5454545454545454,0.0,0.0
22025,1628449,22500216,2025-11-12,BOS vs. MEM,W,13,1,3,0.333,0,2,0.0,0,0,0.0,1,6,7,0,0,0,0,3,2,14,1,Chris Boucher,BOS,chris boucher,9,9,2,7,0,10.4,0.3333333333333333,0.23076923076923078,0.0,0.0
22025,1629013,22500215,2025-11-12,NYK vs. ORL,L,27,4,6,0.667,1,3,0.333,2,3,0.667,0,3,3,1,1,0,0,1,11,-3,1,Landry Shamet,NYK,landry shamet,15,14,12,4,1,19.1,0.7513661202185792,0.27111111111111114,0.0,0.0
22025,1642276,22500217,2025-11-12,MIA vs. CLE,L,28,6,7,0.857,1,1,1.0,2,2,1.0,4,9,13,1,1,1,1,3,15,-2,1,Kel'el Ware,MIA,kel'el ware,29,28,16,14,2,37.1,0.9517766497461929,0.3171428571428571,25.6,24.1
22025,1641717,22500222,2025-11-12,OKC vs. LAL,W,24,2,6,0.333,0,3,0.0,2,2,1.0,0,0,0,1,2,1,0,4,6,24,1,Cason Wallace,OKC,cason wallace,7,6,7,1,3,16.5,0.436046511627907,0.2866666666666667,34.2,32.6
22025,1629130,22500214,2025-11-12,DET vs. CHI,W,28,8,13,0.615,7,10,0.7,0,0,0.0,0,2,2,1,1,0,1,6,23,20,1,Duncan Robinson,DET,duncan robinson,26,25,24,3,1,28.9,0.8846153846153846,0.5,94.2,82.3
22025,1626171,22500213,2025-11-12,MIL @ CHA,L,23,7,12,0.583,0,1,0.0,0,0,0.0,3,5,8,1,0,0,2,3,14,-6,1,Bobby Portis,MIL,bobby portis,23,22,15,9,0,23.1,0.5833333333333334,0.6086956521739131,48.4,46.0
22025,1642278,22500215,2025-11-12,NYK vs. ORL,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1,Tyler Kolek,NYK,tyler kolek,2,2,2,0,0,2.0,1.0,0.5,0.0,0.0
22025,1641765,22500216,2025-11-12,MEM @ BOS,L,26,2,7,0.286,0,2,0.0,4,4,1.0,1,3,4,4,0,1,1,2,8,-11,1,Olivier-Maxence Prosper,MEM,olivier-maxence prosper,16,12,12,8,1,20.8,0.4566210045662101,0.37538461538461537,32.3,27.8
22025,1628366,22500217,2025-11-12,CLE @ MIA,W,20,4,8,0.5,4,7,0.571,3,3,1.0,2,0,2,8,1,1,3,1,15,-9,1,Lonzo Ball,CLE,lonzo ball,25,17,23,10,2,32.4,0.8047210300429184,0.616,70.6,90.5
22025,1630249,22500223,2025-11-12,ATL @ SAC,W,21,4,6,0.667,3,5,0.6,0,0,0.0,0,3,3,4,0,0,0,4,11,-5,1,Vít Krejčí,ATL,vit krejci,18,14,15,7,0,20.6,0.9166666666666666,0.2857142857142857,29.6,13.9
22025,203932,22500224,2025-11-12,DEN @ LAC,W,31,6,12,0.5,2,6,0.333,4,4,1.0,2,3,5,0,1,0,1,0,18,28,1,Aaron Gordon,DEN,aaron gordon,23,23,18,5,1,26.0,0.6540697674418605,0.4761290322580645,0.0,0.0
22025,1630202,22500216,2025-11-12,BOS vs. MEM,W,30,8,15,0.533,5,10,0.5,3,4,0.75,0,6,6,9,0,0,0,1,24,42,1,Payton Pritchard,BOS,payton pritchard,39,30,33,15,0,44.7,0.7159904534606205,0.5586666666666668,0.0,0.0
22025,1641842,22500214,2025-11-12,DET vs. CHI,W,28,4,11,0.364,1,3,0.333,0,0,0.0,0,6,6,1,3,0,2,2,9,14,1,Ronald Holland II,DET,ronald holland ii,16,15,10,7,3,24.7,0.4090909090909091,0.4642857142857143,94.2,82.3
22025,1628379,22500223,2025-11-12,ATL @ SAC,W,21,5,8,0.625,3,6,0.5,0,0,0.0,1,2,3,2,2,0,1,0,13,-6,1,Luke Kennard,ATL,luke kennard,18,16,15,5,2,24.6,0.8125,0.42857142857142855,29.6,13.9
22025,1631250,22500213,2025-11-12,MIL @ CHA,L,4,4,5,0.8,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,0,10,11,1,Pete Nance,MIL,pete nance,11,11,10,1,0,11.2,1.0,1.25,48.4,46.0
22025,1631217,22500213,2025-11-12,CHA vs. MIL,W,23,1,3,0.333,0,0,0.0,5,6,0.833,8,5,13,2,1,1,1,2,7,-8,1,Moussa Diabaté,CHA,moussa diabate,22,20,9,15,2,30.6,0.6205673758865248,0.2886956521739131,32.5,22.7
22025,1641752,22500214,2025-11-12,DET vs. CHI,W,14,2,7,0.286,2,6,0.333,0,0,0.0,0,6,6,1,0,0,2,3,6,-11,1,Bobi Klintman,DET,bobi klintman,13,12,7,7,0,12.7,0.42857142857142855,0.6428571428571429,94.2,82.3
22025,1641713,22500216,2025-11-12,MEM @ BOS,L,7,2,6,0.333,0,2,0.0,2,3,0.667,0,0,0,1,1,0,0,1,6,-5,1,GG Jackson,MEM,gg jackson,7,6,7,1,1,10.5,0.4098360655737705,1.0457142857142858,32.3,27.8
22025,1626181,22500217,2025-11-12,MIA vs. CLE,L,33,10,18,0.556,5,10,0.5,2,2,1.0,0,2,2,5,0,0,3,3,27,-3,1,Norman Powell,MIA,norman powell,34,29,32,7,0,33.9,0.715042372881356,0.663030303030303,25.6,24.1
22025,1631243,22500223,2025-11-12,ATL @ SAC,W,20,1,4,0.25,0,3,0.0,0,0,0.0,1,2,3,2,2,0,0,0,2,-12,1,Mouhamed Gueye,ATL,mouhamed gueye,7,5,4,5,2,14.6,0.25,0.2,29.6,13.9
22025,1630568,22500216,2025-11-12,BOS vs. MEM,W,17,6,8,0.75,2,3,0.667,0,0,0.0,5,2,7,1,0,0,0,3,14,2,1,Luka Garza,BOS,luka garza,22,21,15,8,0,23.9,0.875,0.47058823529411764,0.0,0.0
22025,1630245,22500214,2025-11-12,CHI @ DET,L,22,4,12,0.333,2,6,0.333,2,2,1.0,0,3,3,2,2,0,4,3,12,-3,1,Ayo Dosunmu,CHI,ayo dosunmu,17,15,14,5,2,20.6,0.4658385093167702,0.7672727272727274,26.9,30.6
22025,1628963,22500218,2025-11-12,WAS @ HOU,L,12,4,4,1.0,0,0,0.0,1,1,1.0,2,3,5,1,0,0,0,1,9,-4,1,Marvin Bagley III,WAS,marvin bagley iii,15,14,10,6,0,16.5,1.0135135135135134,0.37000000000000005,0.0,0.0
22025,1630200,22500214,2025-11-12,CHI @ DET,L,30,3,6,0.5,0,0,0.0,5,8,0.625,0,2,2,5,3,0,2,1,11,-12,1,Tre Jones,CHI,tre jones,18,13,16,7,3,27.9,0.5777310924369748,0.384,26.9,30.6
22025,1628989,22500214,2025-11-12,CHI @ DET,L,27,10,17,0.588,0,4,0.0,0,1,0.0,1,1,2,2,2,0,2,5,20,-5,1,Kevin Huerter,CHI,kevin huerter,24,22,22,4,2,29.4,0.573394495412844,0.7200000000000001,26.9,30.6
22025,1628371,22500215,2025-11-12,ORL @ NYK,W,16,0,3,0.0,0,2,0.0,3,4,0.75,1,4,5,0,1,0,0,2,3,-9,1,Jonathan Isaac,ORL,jonathan isaac,8,8,3,5,1,12.0,0.31512605042016806,0.2975,0.0,0.0
22025,1630573,22500216,2025-11-12,BOS vs. MEM,W,23,2,8,0.25,1,7,0.143,0,0,0.0,1,1,2,1,1,1,1,1,5,15,1,Sam Hauser,BOS,sam hauser,8,7,6,3,2,13.9,0.3125,0.391304347826087,0.0,0.0
22025,1627826,22500224,2025-11-12,LAC vs. DEN,L,32,9,14,0.643,0,0,0.0,0,0,0.0,6,3,9,1,0,2,2,2,18,-10,1,Ivica Zubac,LAC,ivica zubac,28,27,19,10,2,34.3,0.6428571428571429,0.5,28.0,16.5
22025,1631169,22500216,2025-11-12,BOS vs. MEM,W,22,4,8,0.5,1,4,0.25,0,0,0.0,1,4,5,4,0,1,3,1,9,2,1,Josh Minott,BOS,josh minott,18,14,13,9,1,21.0,0.5625,0.5,0.0,0.0
22025,1631106,22500218,2025-11-12,HOU vs. WAS,W,21,7,12,0.583,4,6,0.667,2,2,1.0,4,2,6,0,0,0,0,2,20,13,1,Tari Eason,HOU,tari eason,26,26,20,6,0,27.2,0.7763975155279502,0.6133333333333334,0.0,0.0
22025,1629006,22500218,2025-11-12,HOU vs. WAS,W,26,3,8,0.375,1,4,0.25,0,0,0.0,2,3,5,1,1,0,0,1,7,16,1,Josh Okogie,HOU,josh okogie,13,12,8,6,1,17.5,0.4375,0.3076923076923077,0.0,0.0
22025,1642273,22500218,2025-11-12,WAS @ HOU,L,36,7,17,0.412,2,6,0.333,0,0,0.0,1,6,7,9,2,1,3,4,16,-16,1,Kyshawn George,WAS,kyshawn george,32,23,25,16,3,43.9,0.47058823529411764,0.5555555555555556,0.0,0.0
22025,1630558,22500217,2025-11-12,MIA vs. CLE,L,34,7,13,0.538,2,4,0.5,0,0,0.0,0,3,3,4,1,0,1,3,16,-10,1,Davion Mitchell,MIA,davion mitchell,23,19,20,7,1,27.6,0.6153846153846154,0.4117647058823529,25.6,24.1
22025,1641724,22500215,2025-11-12,ORL @ NYK,W,5,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,5,-1,1,Jett Howard,ORL,jett howard,5,5,5,0,0,5.0,0.625,0.8,0.0,0.0
22025,203468,22500218,2025-11-12,WAS @ HOU,L,29,2,11,0.182,2,5,0.4,4,5,0.8,0,2,2,3,0,1,0,1,10,-8,1,CJ McCollum,WAS,cj mccollum,15,12,13,5,1,19.9,0.3787878787878788,0.4551724137931034,0.0,0.0
22025,1641757,22500224,2025-11-12,LAC vs. DEN,L,26,6,10,0.6,5,7,0.714,5,6,0.833,1,3,4,1,1,0,0,0,22,4,1,Jordan Miller,LAC,jordan miller,27,26,23,5,1,31.3,0.870253164556962,0.48615384615384616,28.0,16.5
22025,1631200,22500219,2025-11-12,POR @ NOP,W,22,3,4,0.75,0,1,0.0,0,0,0.0,2,5,7,1,0,0,0,2,6,-3,1,Kris Murray,POR,kris murray,14,13,7,8,0,15.9,0.75,0.18181818181818182,0.0,0.0
22025,1630544,22500213,2025-11-12,CHA vs. MIL,W,25,5,10,0.5,3,7,0.429,0,0,0.0,0,1,1,3,0,1,3,3,13,-6,1,Tre Mann,CHA,tre mann,17,14,16,4,1,18.7,0.65,0.52,32.5,22.7
22025,1628436,22500220,2025-11-12,SAS vs. GSW,L,22,6,6,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,4,12,-2,1,Luke Kornet,SAS,luke kornet,13,12,13,1,0,13.5,1.0,0.2727272727272727,0.0,0.0
22025,203999,22500224,2025-11-12,DEN @ LAC,W,34,18,23,0.783,5,6,0.833,14,16,0.875,2,10,12,6,1,1,2,1,55,28,1,Nikola Jokić,DEN,nikola jokic,73,67,61,18,2,82.4,0.9154460719041279,0.9423529411764706,0.0,0.0
22025,1629674,22500216,2025-11-12,BOS vs. MEM,W,20,6,6,1.0,0,0,0.0,1,1,1.0,2,6,8,2,1,1,0,2,13,27,1,Neemias Queta,BOS,neemias queta,23,21,15,10,2,31.6,1.0093167701863353,0.322,0.0,0.0
22025,203924,22500219,2025-11-12,POR @ NOP,W,7,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,4,1,Jerami Grant,POR,jerami grant,5,4,3,3,0,5.9,0.3333333333333333,0.42857142857142855,0.0,0.0
22025,1641764,22500220,2025-11-12,GSW @ SAS,W,29,2,7,0.286,2,5,0.4,0,0,0.0,0,6,6,4,3,1,3,3,6,10,1,Brandin Podziemski,GSW,brandin podziemski,16,12,10,10,4,28.2,0.42857142857142855,0.3448275862068966,0.0,0.0
22025,1630175,22500213,2025-11-12,MIL @ CHA,L,15,2,12,0.167,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,2,4,-18,1,Cole Anthony,MIL,cole anthony,9,6,7,5,0,10.9,0.16666666666666666,0.8,48.4,46.0
22025,1630230,22500221,2025-11-12,DAL vs. PHX,L,26,4,6,0.667,2,3,0.667,2,2,1.0,0,4,4,3,1,0,2,2,12,-23,1,Naji Marshall,DAL,naji marshall,19,16,15,7,1,22.3,0.872093023255814,0.3415384615384615,0.0,0.0
22025,203939,22500221,2025-11-12,DAL vs. PHX,L,2,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-3,1,Dwight Powell,DAL,dwight powell,1,1,0,1,0,1.2,0.0,0.0,0.0,0.0
22025,1641748,22500213,2025-11-12,MIL @ CHA,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,0,2,0,9,1,Andre Jackson Jr.,MIL,andre jackson jr.,4,1,3,4,1,8.7,0.0,0.0,48.4,46.0
22025,1628467,22500222,2025-11-12,LAL @ OKC,L,8,1,2,0.5,1,1,1.0,0,0,0.0,2,2,4,0,1,0,0,1,3,6,1,Maxi Kleber,LAL,maxi kleber,7,7,3,4,1,10.8,0.75,0.25,0.0,0.0
22025,1626220,22500221,2025-11-12,PHX @ DAL,W,28,4,7,0.571,3,4,0.75,2,2,1.0,0,6,6,4,1,0,2,2,13,-9,1,Royce O'Neale,PHX,royce o'neale,23,19,17,10,1,27.2,0.8248730964467005,0.3528571428571428,0.0,0.0
22025,1642274,22500219,2025-11-12,NOP vs. POR,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-1,1,Yves Missi,NOP,yves missi,0,0,0,0,1,3.0,0.0,0.0,56.3,30.3
22025,1641854,22500217,2025-11-12,CLE @ MIA,W,32,7,12,0.583,3,3,1.0,2,3,0.667,2,2,4,9,3,4,2,2,19,21,1,Craig Porter Jr.,CLE,craig porter jr.,32,23,28,13,7,56.3,0.7132132132132132,0.47875,70.6,90.5
22025,1630557,22500218,2025-11-12,WAS @ HOU,L,19,2,7,0.286,2,6,0.333,2,2,1.0,0,2,2,0,0,0,1,2,8,-14,1,Corey Kispert,WAS,corey kispert,10,10,8,2,0,9.4,0.5076142131979695,0.46736842105263154,0.0,0.0
22025,201143,22500220,2025-11-12,GSW @ SAS,W,23,3,7,0.429,3,6,0.5,0,0,0.0,0,3,3,3,0,2,1,2,9,-14,1,Al Horford,GSW,al horford,15,12,12,6,2,22.1,0.6428571428571429,0.34782608695652173,0.0,0.0
22025,1628398,22500213,2025-11-12,MIL @ CHA,L,30,3,12,0.25,0,2,0.0,2,4,0.5,1,2,3,4,1,1,1,2,8,-12,1,Kyle Kuzma,MIL,kyle kuzma,15,11,12,7,2,22.6,0.29069767441860467,0.492,48.4,46.0
22025,1629029,22500222,2025-11-12,LAL @ OKC,L,33,7,20,0.35,1,7,0.143,4,7,0.571,1,6,7,7,2,0,4,3,19,-31,1,Luka Dončić,LAL,luka doncic,33,26,26,14,2,39.9,0.41161178509532065,0.8206060606060606,0.0,0.0
22025,1629060,22500222,2025-11-12,LAL @ OKC,L,33,5,11,0.455,2,5,0.4,1,2,0.5,0,5,5,1,2,0,0,0,13,-35,1,Rui Hachimura,LAL,rui hachimura,19,18,14,6,2,26.5,0.5471380471380471,0.36000000000000004,0.0,0.0
22025,1631096,22500222,2025-11-12,OKC vs. LAL,W,20,4,7,0.571,1,2,0.5,2,2,1.0,0,3,3,1,0,2,0,4,11,16,1,Chet Holmgren,OKC,chet holmgren,15,14,12,4,2,22.1,0.6979695431472082,0.394,34.2,32.6
22025,1630192,22500224,2025-11-12,DEN @ LAC,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,1,Zeke Nnaji,DEN,zeke nnaji,1,0,1,1,0,1.5,0.0,0.0,0.0,0.0
22025,1641722,22500219,2025-11-12,NOP vs. POR,L,9,2,5,0.4,2,4,0.5,0,0,0.0,0,2,2,0,0,0,0,0,6,2,1,Jordan Hawkins,NOP,jordan hawkins,8,8,6,2,0,8.4,0.6,0.5555555555555556,56.3,30.3
22025,1628991,22500216,2025-11-12,MEM @ BOS,L,23,7,15,0.467,1,3,0.333,3,3,1.0,2,0,2,0,1,1,3,5,18,-28,1,Jaren Jackson Jr.,MEM,jaren jackson jr.,20,20,18,2,2,23.4,0.5514705882352942,0.84,32.3,27.8
22025,1630529,22500219,2025-11-12,NOP vs. POR,L,34,4,9,0.444,2,5,0.4,1,2,0.5,0,1,1,3,1,0,1,2,11,-5,1,Herbert Jones,NOP,herbert jones,15,12,14,4,1,18.7,0.5566801619433198,0.32,56.3,30.3
22025,1630228,22500220,2025-11-12,GSW @ SAS,W,12,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,1,0,0,-10,1,Jonathan Kuminga,GSW,jonathan kuminga,4,4,0,4,0,3.8,0.0,0.16666666666666666,0.0,0.0
22025,1641790,22500216,2025-11-12,MEM @ BOS,L,7,2,4,0.5,0,1,0.0,0,1,0.0,1,2,3,1,0,0,0,0,4,-5,1,PJ Hall,MEM,pj hall,8,7,5,4,0,9.1,0.4504504504504504,0.6342857142857143,32.3,27.8
22025,1631199,22500216,2025-11-12,BOS vs. MEM,W,4,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,0,0,1,0,1,6,-1,1,Ron Harper Jr.,BOS,ron harper jr.,6,6,6,0,1,9.0,1.5,0.5,0.0,0.0
22025,1642355,22500222,2025-11-12,LAL @ OKC,L,8,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,0,0,6,1,Bronny James,LAL,bronny james,3,1,2,3,1,7.2,0.0,0.5,0.0,0.0
22025,1642349,22500222,2025-11-12,OKC vs. LAL,W,26,6,13,0.462,1,5,0.2,1,1,1.0,1,2,3,3,3,0,3,2,14,18,1,Ajay Mitchell,OKC,ajay mitchell,20,17,17,6,3,28.1,0.5208333333333334,0.6323076923076922,34.2,32.6
22025,1631222,22500222,2025-11-12,LAL @ OKC,L,22,1,6,0.167,1,4,0.25,2,2,1.0,0,1,1,2,0,0,1,1,5,-9,1,Jake LaRavia,LAL,jake laravia,8,6,7,3,0,8.2,0.3633720930232558,0.35818181818181816,0.0,0.0
22025,1626204,22500217,2025-11-12,CLE @ MIA,W,19,1,3,0.333,1,2,0.5,0,0,0.0,1,4,5,2,2,0,1,4,3,3,1,Larry Nance Jr.,CLE,larry nance jr.,10,8,5,7,2,17.0,0.5,0.21052631578947367,70.6,90.5
22025,1631165,22500223,2025-11-12,SAC vs. ATL,L,31,7,14,0.5,6,11,0.545,0,0,0.0,0,0,0,1,2,0,1,3,20,-23,1,Keon Ellis,SAC,keon ellis,21,20,21,1,2,26.5,0.7142857142857143,0.4838709677419355,44.8,52.3
22025,1628997,22500221,2025-11-12,DAL vs. PHX,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,1,0,-13,1,Caleb Martin,DAL,caleb martin,4,1,3,4,0,5.7,0.0,0.14285714285714285,0.0,0.0
22025,1628386,22500217,2025-11-12,CLE @ MIA,W,27,12,20,0.6,0,1,0.0,6,7,0.857,2,8,10,2,0,0,1,0,30,2,1,Jarrett Allen,CLE,jarrett allen,42,40,32,12,0,44.0,0.6499133448873484,0.8918518518518518,70.6,90.5
22025,1631170,22500217,2025-11-12,MIA vs. CLE,L,30,4,15,0.267,0,4,0.0,3,3,1.0,0,3,3,4,0,0,1,4,11,-16,1,Jaime Jaquez Jr.,MIA,jaime jaquez jr.,18,14,15,7,0,19.6,0.3370098039215686,0.5773333333333334,25.6,24.1
22025,1629637,22500222,2025-11-12,LAL @ OKC,L,14,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,-17,1,Jaxson Hayes,LAL,jaxson hayes,4,4,2,2,0,3.4000000000000004,1.0,0.14285714285714285,0.0,0.0
22025,1631221,22500221,2025-11-12,PHX @ DAL,W,19,1,5,0.2,1,4,0.25,1,2,0.5,1,5,6,5,0,0,0,1,4,17,1,Collin Gillespie,PHX,collin gillespie,15,10,9,11,0,18.7,0.3401360544217687,0.3094736842105263,0.0,0.0
22025,1630540,22500215,2025-11-12,NYK vs. ORL,L,21,3,8,0.375,2,5,0.4,1,2,0.5,0,1,1,1,2,0,3,1,9,-9,1,Miles McBride,NYK,miles mcbride,11,10,10,2,2,14.7,0.5067567567567567,0.5657142857142857,0.0,0.0
22025,1631172,22500222,2025-11-12,OKC vs. LAL,W,15,5,8,0.625,0,1,0.0,0,0,0.0,0,2,2,1,0,0,2,0,10,-2,1,Ousmane Dieng,OKC,ousmane dieng,13,12,11,3,0,11.9,0.625,0.6666666666666666,34.2,32.6
22025,1642366,22500220,2025-11-12,GSW @ SAS,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,1,Quinten Post,GSW,quinten post,0,0,0,0,1,3.0,0.0,0.0,0.0,0.0
22025,1642461,22500224,2025-11-12,DEN @ LAC,W,15,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,5,3,15,1,Spencer Jones,DEN,spencer jones,4,3,4,1,1,7.5,1.5,0.06666666666666667,0.0,0.0
22025,203914,22500213,2025-11-12,MIL @ CHA,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,9,1,Gary Harris,MIL,gary harris,1,0,1,1,1,4.5,0.0,0.0,48.4,46.0
22025,1631216,22500223,2025-11-12,ATL @ SAC,W,8,2,5,0.4,2,4,0.5,0,0,0.0,1,0,1,1,1,0,2,3,6,-8,1,Caleb Houstan,ATL,caleb houstan,8,7,7,2,1,9.7,0.6,0.875,29.6,13.9
22025,204001,22500223,2025-11-12,ATL @ SAC,W,23,5,12,0.417,2,5,0.4,1,2,0.5,1,3,4,6,0,2,1,2,13,32,1,Kristaps Porziņģis,ATL,kristaps porzingis,23,17,19,10,2,31.799999999999997,0.5046583850931676,0.6034782608695652,29.6,13.9
22025,1630692,22500221,2025-11-12,PHX @ DAL,W,20,5,11,0.455,3,5,0.6,0,0,0.0,3,3,6,2,1,0,0,3,13,16,1,Jordan Goodwin,PHX,jordan goodwin,21,19,15,8,1,26.2,0.5909090909090909,0.55,0.0,0.0
22025,1642450,22500214,2025-11-12,DET vs. CHI,W,40,9,19,0.474,0,2,0.0,0,0,0.0,2,2,4,12,2,0,3,3,18,5,1,Daniss Jenkins,DET,daniss jenkins,34,22,30,16,2,43.8,0.47368421052631576,0.55,94.2,82.3
22025,1629028,22500222,2025-11-12,LAL @ OKC,L,26,3,5,0.6,0,0,0.0,0,1,0.0,3,2,5,1,1,0,4,4,6,-18,1,Deandre Ayton,LAL,deandre ayton,12,11,7,6,1,12.5,0.551470588235294,0.36307692307692313,0.0,0.0
22025,203114,22500218,2025-11-12,WAS @ HOU,L,23,3,6,0.5,1,4,0.25,0,0,0.0,1,1,2,3,1,1,2,4,7,-2,1,Khris Middleton,WAS,khris middleton,12,9,10,5,2,17.9,0.5833333333333334,0.34782608695652173,0.0,0.0
