Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
256.0,Bogdan Bogdanović,33.0,LAC,SG,9.0,2.0,231.0,0.373,0.429,0.34,0.48,0.846,0.514,0.173,0.627,80.0,78.0,95.0,88.0,107.0,88.0,61.0,150.0,-9.6,-11.2
257.0,Larry Nance Jr.,33.0,CLE,PF,15.0,2.0,230.0,0.359,0.406,0.313,0.438,0.333,0.436,0.047,0.5,77.0,74.0,87.0,80.0,42.0,75.0,17.0,120.0,-13.6,-19.2
258.0,Jeremiah Robinson-Earl,25.0,IND,PF,12.0,3.0,229.0,0.381,0.429,0.286,0.429,0.909,0.472,0.175,0.333,81.0,78.0,80.0,79.0,115.0,81.0,62.0,80.0,-14.6,-15.1
259.0,Cam Thomas,24.0,BRK,SG,8.0,8.0,226.0,0.402,0.425,0.356,0.462,0.875,0.546,0.424,0.341,86.0,78.0,99.0,85.0,111.0,94.0,150.0,82.0,-21.6,-11.7
260.0,Precious Achiuwa,26.0,SAC,C,11.0,6.0,225.0,0.552,0.674,0.083,0.56,0.556,0.569,0.31,0.207,118.0,123.0,23.0,103.0,70.0,98.0,110.0,49.0,1.9,-1.9
261.0,Luka Garza,27.0,BOS,C,15.0,0.0,222.0,0.567,0.636,0.435,0.642,0.75,0.674,0.418,0.343,121.0,116.0,121.0,118.0,95.0,116.0,147.0,82.0,13.1,14.5
262.0,Marvin Bagley III,26.0,WAS,PF,14.0,1.0,221.0,0.638,0.651,0.5,0.659,0.696,0.676,0.333,0.087,136.0,119.0,139.0,121.0,88.0,116.0,118.0,21.0,15.9,14.7
263.0,Tony Bradley,28.0,IND,C,17.0,3.0,219.0,0.576,0.586,0.0,0.576,0.714,0.608,0.356,0.017,123.0,107.0,0.0,106.0,90.0,104.0,126.0,4.0,3.8,3.4
264.0,Jabari Walker,23.0,PHI,PF,17.0,5.0,217.0,0.453,0.541,0.25,0.491,0.857,0.517,0.132,0.302,97.0,99.0,70.0,90.0,109.0,89.0,47.0,72.0,-5.7,-7.4
265.0,Sidy Cissoko,21.0,POR,SF,13.0,4.0,217.0,0.42,0.542,0.308,0.5,0.538,0.511,0.26,0.52,90.0,99.0,86.0,92.0,68.0,88.0,92.0,124.0,-4.4,-8.0
266.0,Jalen Wilson,25.0,BRK,PF,14.0,0.0,214.0,0.375,0.35,0.386,0.508,0.786,0.542,0.219,0.688,80.0,64.0,108.0,93.0,100.0,93.0,77.0,164.0,-4.6,-5.8
267.0,Jonas Valančiūnas,33.0,DEN,C,17.0,0.0,213.0,0.55,0.582,0.222,0.56,0.769,0.606,0.39,0.09,117.0,106.0,62.0,103.0,97.0,104.0,138.0,22.0,3.2,5.3
268.0,Luke Kornet,30.0,SAS,C,9.0,4.0,213.0,0.769,0.769,,0.769,0.7,0.774,0.513,0.0,164.0,140.0,,141.0,89.0,133.0,181.0,0.0,17.6,18.2
269.0,Jordan Poole,26.0,NOP,PG,7.0,4.0,212.0,0.354,0.375,0.339,0.455,0.969,0.535,0.323,0.596,75.0,68.0,94.0,84.0,123.0,92.0,114.0,143.0,-17.7,-10.9
270.0,Isaiah Collier,21.0,UTA,PG,9.0,1.0,209.0,0.529,0.558,0.375,0.559,0.75,0.622,0.627,0.157,113.0,102.0,104.0,103.0,95.0,107.0,221.0,38.0,1.5,5.1
271.0,Drake Powell,20.0,BRK,SG,11.0,0.0,208.0,0.509,0.588,0.381,0.582,0.923,0.626,0.236,0.382,109.0,107.0,106.0,107.0,117.0,107.0,83.0,91.0,4.2,5.2
272.0,Walter Clayton,22.0,UTA,PG,13.0,0.0,207.0,0.377,0.481,0.294,0.459,1.0,0.521,0.23,0.557,80.0,88.0,82.0,84.0,127.0,89.0,81.0,133.0,-10.4,-8.3
273.0,Gary Payton II,33.0,GSW,SG,18.0,1.0,205.0,0.464,0.583,0.25,0.509,1.0,0.519,0.036,0.357,99.0,106.0,70.0,94.0,127.0,89.0,13.0,85.0,-3.9,-7.3
274.0,Ja'Kobe Walter,21.0,TOR,SG,15.0,1.0,204.0,0.434,0.5,0.405,0.575,0.857,0.597,0.132,0.698,93.0,91.0,113.0,106.0,109.0,102.0,47.0,167.0,3.3,1.6
275.0,Kobe Sanders,23.0,LAC,SG,10.0,3.0,200.0,0.4,0.478,0.344,0.5,0.938,0.564,0.291,0.582,85.0,87.0,96.0,92.0,119.0,97.0,103.0,139.0,-4.8,-2.4
276.0,John Konchar,29.0,MEM,SG,16.0,0.0,199.0,0.441,0.692,0.286,0.529,0.5,0.531,0.118,0.618,94.0,126.0,80.0,97.0,63.0,91.0,42.0,148.0,-1.0,-3.7
277.0,Bennedict Mathurin,23.0,IND,SF,6.0,6.0,198.0,0.466,0.528,0.371,0.54,0.823,0.633,0.705,0.398,99.0,96.0,103.0,99.0,104.0,109.0,249.0,95.0,-0.8,11.5
278.0,Dominick Barlow,22.0,PHI,PF,8.0,5.0,197.0,0.523,0.621,0.333,0.58,0.8,0.61,0.227,0.341,111.0,113.0,93.0,107.0,101.0,105.0,80.0,82.0,3.1,2.5
279.0,Micah Peavy,24.0,NOP,SG,14.0,1.0,196.0,0.403,0.537,0.143,0.427,0.571,0.438,0.113,0.339,86.0,98.0,40.0,79.0,72.0,75.0,40.0,81.0,-14.5,-18.9
280.0,Tyrese Proctor,21.0,CLE,PG,16.0,0.0,191.0,0.325,0.414,0.275,0.413,0.882,0.463,0.213,0.638,69.0,75.0,76.0,76.0,112.0,79.0,75.0,152.0,-21.1,-21.0
281.0,Nick Richards,28.0,PHO,C,18.0,2.0,190.0,0.519,0.519,,0.519,0.667,0.562,0.5,0.0,111.0,95.0,,95.0,84.0,96.0,176.0,0.0,-2.8,-2.8
282.0,Chris Paul,40.0,LAC,PG,13.0,0.0,187.0,0.31,0.375,0.269,0.393,0.5,0.396,0.048,0.619,66.0,68.0,75.0,72.0,63.0,68.0,17.0,148.0,-12.7,-16.0
283.0,Caleb Love,24.0,POR,SG,10.0,0.0,185.0,0.33,0.432,0.267,0.412,0.75,0.428,0.082,0.619,70.0,79.0,74.0,76.0,95.0,73.0,29.0,148.0,-25.5,-31.2
284.0,Jaden Hardy,23.0,DAL,SG,16.0,0.0,178.0,0.385,0.357,0.4,0.513,0.8,0.553,0.256,0.641,82.0,65.0,111.0,94.0,101.0,95.0,90.0,153.0,-4.9,-5.2
285.0,Adem Bona,22.0,PHI,C,12.0,3.0,177.0,0.45,0.474,0.0,0.45,0.5,0.481,0.8,0.05,96.0,86.0,0.0,83.0,63.0,82.0,282.0,12.0,-3.8,-5.5
286.0,Jeremy Sochan,22.0,SAS,PF,10.0,0.0,175.0,0.542,0.655,0.368,0.615,0.769,0.642,0.271,0.396,115.0,120.0,103.0,113.0,97.0,110.0,96.0,95.0,6.8,6.3
287.0,Jonathan Isaac,28.0,ORL,PF,17.0,0.0,170.0,0.439,0.722,0.217,0.5,0.667,0.529,0.293,0.561,94.0,132.0,61.0,92.0,84.0,91.0,103.0,134.0,-3.6,-5.0
288.0,Taurean Prince,31.0,MIL,SF,8.0,0.0,169.0,0.447,0.5,0.429,0.605,1.0,0.623,0.079,0.737,95.0,91.0,119.0,111.0,127.0,107.0,28.0,176.0,4.7,3.1
289.0,Paul Reed,26.0,DET,C,14.0,2.0,168.0,0.684,0.714,0.5,0.719,0.643,0.72,0.246,0.14,146.0,130.0,139.0,132.0,81.0,124.0,87.0,34.0,20.0,17.3
290.0,Ochai Agbaji,25.0,TOR,SG,12.0,1.0,166.0,0.395,0.609,0.067,0.408,0.7,0.448,0.263,0.395,84.0,111.0,19.0,75.0,89.0,77.0,93.0,94.0,-10.3,-11.5
291.0,Rob Dillingham,21.0,MIN,PG,15.0,0.0,163.0,0.375,0.411,0.25,0.403,0.727,0.429,0.153,0.222,80.0,75.0,70.0,74.0,92.0,74.0,54.0,53.0,-20.3,-23.6
292.0,RayJ Dennis,24.0,IND,PG,12.0,0.0,162.0,0.314,0.303,0.324,0.4,0.889,0.433,0.129,0.529,67.0,55.0,90.0,74.0,113.0,74.0,45.0,126.0,-20.2,-22.3
293.0,Nae'Qwan Tomlin,25.0,CLE,PF,10.0,1.0,161.0,0.519,0.735,0.15,0.546,0.75,0.582,0.296,0.37,111.0,134.0,42.0,100.0,95.0,100.0,105.0,89.0,0.2,-0.2
294.0,Justin Champagnie,24.0,WAS,SF,15.0,3.0,160.0,0.378,0.522,0.143,0.405,0.833,0.501,0.486,0.378,81.0,95.0,40.0,75.0,106.0,86.0,172.0,90.0,-10.3,-7.4
295.0,Guerschon Yabusele,30.0,NYK,C,15.0,0.0,158.0,0.349,0.5,0.276,0.442,0.5,0.449,0.14,0.674,74.0,91.0,77.0,81.0,63.0,77.0,49.0,161.0,-8.8,-12.2
296.0,Moussa Cisse,23.0,DAL,C,15.0,1.0,157.0,0.645,0.645,,0.645,0.36,0.583,0.806,0.0,138.0,118.0,,119.0,46.0,100.0,285.0,0.0,6.3,0.0
297.0,Taylor Hendricks,22.0,UTA,PF,11.0,3.0,157.0,0.364,0.458,0.25,0.42,0.7,0.455,0.227,0.455,78.0,84.0,70.0,77.0,89.0,78.0,80.0,109.0,-10.9,-12.5
298.0,Caleb Martin,30.0,DAL,SF,16.0,0.0,154.0,0.308,0.412,0.111,0.327,0.875,0.407,0.308,0.346,66.0,75.0,31.0,60.0,111.0,70.0,109.0,83.0,-11.3,-10.4
299.0,Ousmane Dieng,22.0,OKC,C,14.0,0.0,154.0,0.372,0.455,0.286,0.442,1.0,0.469,0.093,0.488,79.0,83.0,80.0,81.0,127.0,80.0,33.0,117.0,-8.8,-10.2
300.0,Jett Howard,22.0,ORL,SF,14.0,0.0,154.0,0.456,0.583,0.386,0.581,1.0,0.598,0.074,0.647,97.0,106.0,108.0,107.0,127.0,103.0,26.0,155.0,5.0,2.1
301.0,Mitchell Robinson,27.0,NYK,C,9.0,9.0,154.0,0.654,0.654,,0.654,0.222,0.601,0.346,0.0,139.0,119.0,,120.0,28.0,103.0,122.0,0.0,5.7,1.1
302.0,Walker Kessler,24.0,UTA,C,5.0,5.0,154.0,0.703,0.69,0.75,0.784,0.7,0.786,0.541,0.216,150.0,126.0,209.0,144.0,89.0,135.0,191.0,52.0,17.7,18.6
303.0,Hugo González,19.0,BOS,SF,13.0,1.0,151.0,0.438,0.409,0.5,0.516,0.333,0.51,0.094,0.313,93.0,75.0,139.0,95.0,42.0,87.0,33.0,75.0,-1.8,-4.9
304.0,Spencer Jones,24.0,DEN,SF,13.0,2.0,149.0,0.429,0.6,0.333,0.536,0.667,0.571,0.429,0.643,91.0,109.0,93.0,98.0,84.0,98.0,151.0,154.0,-0.2,-0.4
305.0,Isaiah Livers,27.0,PHO,PF,12.0,0.0,149.0,0.37,0.75,0.304,0.5,0.833,0.54,0.222,0.852,79.0,137.0,85.0,92.0,106.0,93.0,78.0,204.0,-2.4,-2.6
306.0,Anthony Davis,32.0,DAL,PF,5.0,5.0,149.0,0.52,0.563,0.273,0.54,0.742,0.587,0.413,0.147,111.0,103.0,76.0,99.0,94.0,101.0,146.0,35.0,-0.6,0.6
307.0,Trayce Jackson-Davis,25.0,GSW,C,12.0,1.0,148.0,0.526,0.526,,0.526,0.65,0.566,0.526,0.0,112.0,96.0,,97.0,82.0,97.0,186.0,0.0,-1.3,-1.6
308.0,Liam McNeeley,20.0,CHO,SF,11.0,0.0,146.0,0.308,0.231,0.346,0.423,0.867,0.504,0.385,0.667,66.0,42.0,96.0,78.0,110.0,86.0,136.0,159.0,-9.4,-7.2
309.0,Pat Spencer,29.0,GSW,PG,11.0,0.0,145.0,0.364,0.378,0.333,0.418,0.857,0.474,0.255,0.327,78.0,69.0,93.0,77.0,109.0,81.0,90.0,78.0,-13.8,-13.3
310.0,Robert Williams,28.0,POR,C,11.0,0.0,144.0,0.641,0.706,0.2,0.654,0.667,0.657,0.077,0.128,137.0,129.0,56.0,120.0,84.0,113.0,27.0,31.0,8.6,6.0
311.0,Cam Christie,20.0,LAC,SG,13.0,0.0,142.0,0.383,0.417,0.348,0.468,0.741,0.543,0.574,0.489,82.0,76.0,97.0,86.0,94.0,93.0,203.0,117.0,-7.1,-4.7
312.0,Cody Williams,21.0,UTA,SG,11.0,0.0,141.0,0.306,0.5,0.111,0.333,0.333,0.335,0.083,0.5,65.0,91.0,31.0,61.0,42.0,57.0,29.0,120.0,-15.2,-18.5
313.0,Joel Embiid,31.0,PHI,C,6.0,6.0,140.0,0.46,0.525,0.321,0.511,0.829,0.576,0.402,0.322,98.0,96.0,90.0,94.0,105.0,99.0,142.0,77.0,-5.7,-1.4
314.0,Dylan Harper,19.0,SAS,SG,6.0,0.0,140.0,0.5,0.54,0.357,0.539,0.833,0.584,0.281,0.219,107.0,99.0,100.0,99.0,106.0,100.0,99.0,52.0,-0.6,0.1
315.0,Clint Capela,31.0,HOU,C,14.0,0.0,139.0,0.594,0.594,,0.594,0.8,0.632,0.313,0.0,127.0,108.0,,109.0,101.0,108.0,110.0,0.0,3.2,3.5
316.0,Kevin Love,37.0,UTA,PF,10.0,0.0,139.0,0.395,0.625,0.333,0.526,0.833,0.578,0.316,0.789,84.0,114.0,93.0,97.0,106.0,99.0,111.0,189.0,-1.3,-0.5
317.0,Trae Young,27.0,ATL,PG,5.0,5.0,139.0,0.371,0.477,0.192,0.407,0.821,0.511,0.557,0.371,79.0,87.0,54.0,75.0,104.0,88.0,197.0,89.0,-19.2,-12.7
318.0,Karlo Matković,24.0,NOP,PF,12.0,0.0,137.0,0.703,0.786,0.444,0.757,0.375,0.728,0.216,0.243,150.0,143.0,124.0,139.0,48.0,125.0,76.0,58.0,15.7,11.7
319.0,Maxime Raynaud,22.0,SAC,C,10.0,0.0,136.0,0.467,0.513,0.167,0.478,0.818,0.522,0.244,0.133,99.0,94.0,46.0,88.0,104.0,89.0,86.0,32.0,-6.0,-6.1
320.0,Amir Coffey,28.0,MIL,SG,15.0,0.0,134.0,0.429,0.5,0.333,0.5,1.0,0.538,0.143,0.429,91.0,91.0,93.0,92.0,127.0,92.0,50.0,102.0,-1.9,-2.0
321.0,Baylor Scheierman,25.0,BOS,SG,13.0,0.0,134.0,0.583,0.8,0.526,0.792,1.0,0.798,0.042,0.792,124.0,146.0,147.0,146.0,127.0,137.0,15.0,189.0,11.9,10.5
322.0,Julian Phillips,22.0,CHI,SF,16.0,0.0,132.0,0.429,0.588,0.278,0.5,1.0,0.516,0.057,0.514,91.0,107.0,77.0,92.0,127.0,88.0,20.0,123.0,-3.1,-4.9
323.0,Chaz Lanier,24.0,DET,SG,12.0,0.0,130.0,0.35,0.5,0.333,0.5,1.0,0.52,0.075,0.9,75.0,91.0,93.0,92.0,127.0,89.0,26.0,215.0,-3.5,-5.2
324.0,Darius Garland,26.0,CLE,PG,5.0,5.0,129.0,0.345,0.323,0.37,0.431,1.0,0.512,0.293,0.466,74.0,59.0,103.0,79.0,127.0,88.0,103.0,111.0,-13.1,-9.4
325.0,Dwight Powell,34.0,DAL,C,14.0,0.0,128.0,0.5,0.5,,0.5,0.833,0.678,1.5,0.0,107.0,91.0,,92.0,106.0,116.0,529.0,0.0,-1.1,3.8
326.0,Tristan Vukcevic,22.0,WAS,C,14.0,1.0,127.0,0.431,0.556,0.292,0.5,0.667,0.524,0.235,0.471,92.0,101.0,81.0,92.0,84.0,90.0,83.0,113.0,-4.5,-6.6
327.0,Gabe Vincent,29.0,LAL,PG,6.0,3.0,126.0,0.316,0.333,0.313,0.447,1.0,0.492,0.158,0.842,67.0,61.0,87.0,82.0,127.0,84.0,56.0,201.0,-3.7,-3.7
328.0,Gary Harris,31.0,MIL,SG,11.0,0.0,125.0,0.526,0.625,0.455,0.658,1.0,0.669,0.053,0.579,112.0,114.0,127.0,121.0,127.0,115.0,19.0,138.0,4.3,3.3
329.0,Coby White,25.0,CHI,SG,4.0,2.0,124.0,0.435,0.542,0.368,0.548,0.824,0.624,0.548,0.613,93.0,99.0,103.0,101.0,104.0,107.0,194.0,147.0,0.5,6.2
330.0,Jericho Sims,27.0,MIL,C,13.0,1.0,123.0,0.75,0.75,,0.75,0.75,0.763,0.333,0.0,160.0,137.0,,138.0,95.0,131.0,118.0,0.0,4.9,5.0
331.0,Terrence Shannon Jr.,25.0,MIN,SG,8.0,0.0,123.0,0.31,0.294,0.333,0.379,0.714,0.421,0.241,0.414,66.0,54.0,93.0,70.0,90.0,72.0,85.0,99.0,-9.6,-10.4
332.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,0.375,0.379,0.368,0.448,0.75,0.476,0.167,0.396,80.0,69.0,103.0,82.0,95.0,82.0,59.0,95.0,-9.2,-11.1
333.0,Aaron Holiday,29.0,HOU,PG,10.0,0.0,119.0,0.511,0.563,0.483,0.667,0.933,0.717,0.333,0.644,109.0,103.0,135.0,123.0,118.0,123.0,118.0,154.0,11.0,13.8
334.0,Bones Hyland,25.0,MIN,PG,13.0,0.0,118.0,0.488,0.75,0.32,0.585,0.75,0.596,0.098,0.61,104.0,137.0,89.0,108.0,95.0,102.0,34.0,146.0,3.4,1.1
335.0,Kevon Looney,29.0,NOP,C,9.0,6.0,118.0,0.346,0.421,0.143,0.365,0.5,0.384,0.231,0.269,74.0,77.0,40.0,67.0,63.0,66.0,81.0,64.0,-9.3,-11.4
336.0,Pat Connaughton,33.0,CHO,SG,12.0,0.0,116.0,0.486,0.692,0.375,0.608,0.667,0.623,0.243,0.649,104.0,126.0,104.0,112.0,84.0,107.0,86.0,155.0,4.7,3.2
337.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,0.611,0.611,,0.611,0.8,0.67,0.556,0.0,130.0,111.0,,112.0,101.0,115.0,196.0,0.0,2.4,3.9
338.0,Jevon Carter,30.0,CHI,PG,8.0,0.0,114.0,0.419,0.286,0.444,0.605,1.0,0.635,0.14,0.837,89.0,52.0,124.0,111.0,127.0,109.0,49.0,200.0,5.2,4.8
339.0,Keegan Murray,25.0,SAC,PF,3.0,2.0,114.0,0.478,0.556,0.368,0.554,1.0,0.581,0.109,0.413,102.0,101.0,103.0,102.0,127.0,100.0,38.0,99.0,0.9,-0.2
340.0,Jared McCain,21.0,PHI,SG,8.0,0.0,113.0,0.333,0.308,0.364,0.417,0.75,0.432,0.083,0.458,71.0,56.0,101.0,77.0,95.0,74.0,29.0,110.0,-12.2,-15.0
341.0,Brooks Barnhizer,23.0,OKC,SG,15.0,0.0,112.0,0.529,0.533,0.5,0.559,0.5,0.56,0.235,0.118,113.0,97.0,139.0,103.0,63.0,96.0,83.0,28.0,0.5,-0.9
342.0,Bronny James,21.0,LAL,SG,11.0,1.0,112.0,0.286,0.313,0.25,0.339,1.0,0.364,0.071,0.429,61.0,57.0,70.0,62.0,127.0,62.0,25.0,102.0,-11.5,-12.7
343.0,T.J. McConnell,33.0,IND,PG,7.0,0.0,112.0,0.508,0.532,0.417,0.551,1.0,0.555,0.017,0.203,108.0,97.0,116.0,101.0,127.0,95.0,6.0,49.0,0.8,-3.3
344.0,Olivier-Maxence Prosper,23.0,MEM,PF,11.0,0.0,111.0,0.452,0.591,0.111,0.468,0.909,0.602,0.71,0.29,96.0,108.0,31.0,86.0,115.0,103.0,250.0,69.0,-4.7,1.5
345.0,Branden Carlson,26.0,OKC,C,13.0,0.0,109.0,0.488,0.667,0.3,0.561,0.6,0.567,0.122,0.488,104.0,122.0,84.0,103.0,76.0,97.0,43.0,117.0,1.4,-1.4
346.0,Duop Reath,29.0,POR,C,14.0,0.0,108.0,0.563,0.8,0.519,0.781,,0.781,0.0,0.844,120.0,146.0,144.0,144.0,,134.0,0.0,202.0,15.2,12.7
347.0,Kobe Brown,26.0,LAC,PF,11.0,0.0,108.0,0.462,0.636,0.333,0.558,1.0,0.594,0.154,0.577,98.0,116.0,93.0,103.0,127.0,102.0,54.0,138.0,0.7,0.6
348.0,Zach Edey,23.0,MEM,C,5.0,5.0,107.0,0.607,0.615,0.5,0.625,0.889,0.71,0.643,0.071,129.0,112.0,139.0,115.0,113.0,122.0,227.0,17.0,4.5,9.1
349.0,KJ Simpson,23.0,CHO,PG,8.0,0.0,105.0,0.349,0.333,0.375,0.419,0.75,0.436,0.093,0.372,74.0,61.0,104.0,77.0,95.0,75.0,33.0,89.0,-10.8,-13.2
350.0,Gui Santos,23.0,GSW,PF,14.0,1.0,104.0,0.406,0.667,0.304,0.516,0.667,0.534,0.188,0.719,87.0,122.0,85.0,95.0,84.0,92.0,66.0,172.0,-1.8,-3.4
351.0,Quenton Jackson,27.0,IND,PG,5.0,3.0,101.0,0.541,0.56,0.5,0.622,0.722,0.657,0.486,0.324,115.0,102.0,139.0,114.0,91.0,113.0,172.0,78.0,5.7,6.6
352.0,Nigel Hayes-Davis,31.0,PHO,SF,13.0,0.0,100.0,0.375,0.533,0.111,0.396,0.5,0.402,0.083,0.375,80.0,97.0,31.0,73.0,63.0,69.0,29.0,90.0,-7.1,-9.0
353.0,Tyler Kolek,24.0,NYK,PG,12.0,0.0,100.0,0.419,0.6,0.25,0.484,0.5,0.49,0.194,0.516,89.0,109.0,70.0,89.0,63.0,84.0,68.0,123.0,-3.7,-6.2
354.0,Javon Small,23.0,MEM,PG,8.0,0.0,99.0,0.357,0.444,0.316,0.464,0.8,0.525,0.357,0.679,76.0,81.0,88.0,85.0,101.0,90.0,126.0,162.0,-4.5,-3.8
355.0,Blake Wesley,22.0,POR,SG,6.0,0.0,98.0,0.412,0.5,0.2,0.441,0.6,0.469,0.294,0.294,88.0,91.0,56.0,81.0,76.0,80.0,104.0,70.0,-7.0,-8.8
356.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,97.0,0.259,0.286,0.231,0.315,0.75,0.377,0.296,0.481,55.0,52.0,64.0,58.0,95.0,65.0,105.0,115.0,-12.4,-12.6
357.0,Asa Newell,20.0,ATL,PF,12.0,0.0,96.0,0.471,0.5,0.444,0.588,0.778,0.619,0.265,0.529,100.0,91.0,124.0,108.0,99.0,106.0,93.0,127.0,3.0,2.7
358.0,LeBron James,41.0,LAL,SF,3.0,3.0,96.0,0.525,0.607,0.333,0.575,0.583,0.585,0.3,0.3,112.0,111.0,93.0,106.0,74.0,100.0,106.0,72.0,2.5,0.2
359.0,Noah Penda,21.0,ORL,SF,10.0,0.0,94.0,0.519,0.45,0.714,0.611,0.778,0.646,0.333,0.259,111.0,82.0,199.0,112.0,99.0,111.0,118.0,62.0,3.6,3.9
360.0,Kyle Anderson,32.0,UTA,SF,5.0,0.0,93.0,0.552,0.552,,0.552,0.667,0.576,0.31,0.0,118.0,101.0,,101.0,84.0,99.0,110.0,0.0,0.4,-0.4
361.0,Taelon Peter,23.0,IND,SG,11.0,0.0,91.0,0.25,0.5,0.227,0.354,1.0,0.395,0.125,0.917,53.0,91.0,63.0,65.0,127.0,68.0,44.0,219.0,-9.1,-9.5
362.0,Chris Boucher,33.0,BOS,PF,8.0,0.0,91.0,0.318,0.6,0.083,0.341,0.75,0.379,0.182,0.545,68.0,109.0,23.0,63.0,95.0,65.0,64.0,130.0,-8.9,-9.7
363.0,Keshad Johnson,24.0,MIA,SF,8.0,0.0,91.0,0.333,0.389,0.267,0.394,0.857,0.443,0.212,0.455,71.0,71.0,74.0,72.0,109.0,76.0,75.0,109.0,-9.9,-10.1
364.0,Dalen Terry,23.0,CHI,SG,10.0,0.0,90.0,0.45,0.538,0.286,0.5,0.429,0.498,0.35,0.35,96.0,98.0,80.0,92.0,54.0,85.0,124.0,84.0,-1.8,-3.9
365.0,Nick Smith Jr.,21.0,LAL,SG,6.0,0.0,90.0,0.432,0.421,0.444,0.541,0.667,0.548,0.081,0.486,92.0,77.0,124.0,99.0,84.0,94.0,29.0,116.0,-0.3,-2.7
366.0,Rayan Rupert,21.0,POR,SG,11.0,0.0,87.0,0.381,0.5,0.273,0.452,0.5,0.461,0.19,0.524,81.0,91.0,76.0,83.0,63.0,79.0,67.0,125.0,-3.9,-5.5
367.0,Kelly Olynyk,34.0,SAS,C,7.0,0.0,83.0,0.476,0.583,0.333,0.548,0.769,0.618,0.619,0.429,102.0,106.0,93.0,101.0,97.0,106.0,218.0,102.0,0.1,1.8
368.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,83.0,0.368,0.429,0.333,0.474,0.667,0.508,0.316,0.632,79.0,78.0,93.0,87.0,84.0,87.0,111.0,151.0,-2.7,-3.2
369.0,Jamison Battle,24.0,TOR,SF,13.0,0.0,82.0,0.68,0.75,0.647,0.9,1.0,0.912,0.12,0.68,145.0,137.0,180.0,165.0,127.0,156.0,42.0,163.0,17.8,17.3
370.0,Obi Toppin,27.0,IND,PF,3.0,0.0,82.0,0.417,0.632,0.176,0.458,1.0,0.526,0.25,0.472,89.0,115.0,49.0,84.0,127.0,90.0,88.0,113.0,-6.2,-4.6
371.0,Thomas Bryant,28.0,CLE,C,13.0,0.0,81.0,0.419,0.733,0.125,0.452,0.0,0.433,0.097,0.516,89.0,134.0,35.0,83.0,0.0,74.0,34.0,123.0,-5.7,-9.7
372.0,Chris Youngblood,23.0,OKC,SG,16.0,0.0,80.0,0.318,0.333,0.316,0.455,1.0,0.528,0.273,0.864,68.0,61.0,88.0,84.0,127.0,90.0,96.0,207.0,-3.9,-2.7
373.0,Bryce McGowens,23.0,NOP,SG,8.0,0.0,80.0,0.5,0.529,0.4,0.545,0.778,0.635,0.818,0.227,107.0,97.0,111.0,100.0,99.0,109.0,289.0,54.0,0.1,3.1
374.0,Will Riley,19.0,WAS,SF,12.0,0.0,79.0,0.417,0.5,0.167,0.438,0.5,0.45,0.25,0.25,89.0,91.0,46.0,80.0,63.0,77.0,88.0,60.0,-5.1,-7.1
375.0,Maxi Kleber,34.0,LAL,PF,6.0,0.0,78.0,0.444,0.5,0.4,0.556,0.5,0.557,0.222,0.556,95.0,91.0,111.0,102.0,63.0,95.0,78.0,133.0,0.2,-0.5
376.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,74.0,0.417,0.556,0.333,0.521,1.0,0.553,0.125,0.625,89.0,101.0,93.0,96.0,127.0,95.0,44.0,149.0,-1.1,-1.5
377.0,Luke Travers,24.0,CLE,SG,8.0,0.0,73.0,0.16,0.231,0.083,0.18,1.0,0.311,0.36,0.48,34.0,42.0,23.0,33.0,127.0,53.0,127.0,115.0,-18.2,-15.8
378.0,Carter Bryant,20.0,SAS,PF,11.0,0.0,72.0,0.313,0.4,0.235,0.375,1.0,0.405,0.094,0.531,67.0,73.0,66.0,69.0,127.0,69.0,33.0,127.0,-10.8,-11.9
379.0,Ariel Hukporti,23.0,NYK,C,10.0,2.0,72.0,0.5,0.5,,0.5,0.25,0.461,0.5,0.0,107.0,91.0,,92.0,32.0,79.0,176.0,0.0,-0.7,-2.4
380.0,Julian Strawther,23.0,DEN,SG,9.0,0.0,71.0,0.367,0.643,0.125,0.4,0.692,0.462,0.433,0.533,78.0,117.0,35.0,74.0,88.0,79.0,153.0,128.0,-8.6,-8.7
381.0,Yang Hansen,20.0,POR,C,9.0,0.0,70.0,0.323,0.474,0.083,0.339,0.875,0.406,0.258,0.387,69.0,86.0,23.0,62.0,111.0,70.0,91.0,93.0,-12.7,-12.3
382.0,Jase Richardson,20.0,ORL,SG,11.0,0.0,68.0,0.478,0.5,0.455,0.587,0.8,0.615,0.217,0.478,102.0,91.0,127.0,108.0,101.0,105.0,77.0,114.0,2.0,1.6
383.0,Mason Plumlee,35.0,CHO,C,8.0,1.0,66.0,1.0,1.0,,1.0,0.571,0.847,1.75,0.0,213.0,182.0,,184.0,72.0,145.0,618.0,0.0,3.6,3.7
